t_ms,uclamp_max,psr,p0max,p6max,node6,cur_freq,j,shell
40,1024,6,2918400,3283200,3283200,3283200,45100,36500
370,1024,6,2918400,3283200,3283200,3283200,56000,36500
680,1024,6,2918400,3283200,3283200,3283200,57100,36500
990,1024,6,2918400,3283200,3283200,3283200,57900,36500
1310,1024,6,2918400,3283200,3283200,3283200,58700,36500
1640,1024,6,2918400,3283200,3283200,3283200,59000,36500
1960,1024,6,2918400,3283200,3283200,3283200,59400,36500
2280,1024,6,2918400,3283200,3283200,3283200,59800,36500
2620,1024,6,2918400,3283200,3283200,3283200,59800,36500
2930,1024,6,2918400,3283200,3283200,3283200,60200,36500
3260,1024,6,2918400,3283200,3283200,3283200,60200,36500
3600,1024,6,2918400,3283200,3283200,3283200,60600,36500
3920,1024,6,2918400,3283200,3283200,3283200,60600,36500
4240,1024,6,2918400,3283200,3283200,3283200,61000,36500
4560,1024,6,2918400,3283200,3283200,3283200,61000,36500
4900,1024,6,2918400,3283200,3283200,3283200,61400,36500
5200,1024,6,2918400,3283200,3283200,3283200,61400,36500
5520,1024,6,2918400,3283200,3283200,3283200,61700,36500
5860,1024,7,2918400,3283200,3283200,3283200,73300,36500
6200,1024,7,2918400,3283200,3283200,3283200,73700,36500
6530,1024,7,2918400,3283200,3283200,3283200,73700,36500
6840,1024,7,2918400,3283200,3283200,3283200,73700,36500
7150,1024,7,2918400,3283200,3283200,3283200,74100,36500
7480,1024,7,2918400,3283200,3283200,3283200,73700,36500
7800,1024,7,2918400,3283200,3283200,3283200,73700,36500
8130,1024,7,2918400,3283200,3283200,3283200,74100,36600
8440,1024,7,2918400,3283200,3283200,3283200,74100,36600
8770,1024,7,2918400,3283200,3283200,3283200,74500,36600
9090,1024,7,2918400,3283200,3283200,3283200,74100,36600
9430,1024,7,2918400,3283200,3283200,3283200,74100,36600
9780,1024,7,2918400,3283200,3283200,3283200,74100,36600
10120,1024,7,2918400,3283200,3283200,3283200,74500,36600
10460,1024,7,2918400,3283200,3283200,3283200,74500,36600
10800,466,7,2918400,3283200,3283200,3283200,74500,36600
11130,1024,7,2918400,3283200,3283200,3283200,74500,36600
11460,1024,7,2918400,3283200,3283200,3283200,74500,36600
11770,1024,7,2918400,3283200,3283200,3283200,74900,36600
12100,1024,7,2918400,3283200,3283200,3283200,74900,36600
12450,1024,7,2918400,3283200,3283200,3283200,74900,36600
12780,1024,7,2918400,3283200,3283200,3283200,74900,36600
13100,1024,7,2918400,3283200,3283200,3283200,75300,36600
13420,1024,7,2918400,3283200,3283200,3283200,74900,36600
13740,1024,7,2918400,3283200,3283200,3283200,75300,36600
14070,1024,7,2918400,3283200,3283200,3283200,74900,36600
14410,1024,7,2918400,3283200,3283200,3283200,75300,36600
14720,1024,7,2918400,3283200,3283200,3283200,75300,36600
15040,1024,7,2918400,3283200,3283200,3283200,75300,36600
15360,1024,7,2918400,3283200,3283200,3283200,75700,36600
15680,1024,7,2918400,3283200,3283200,3283200,75700,36600
15990,1024,7,2918400,3283200,3283200,3283200,75300,36600
16300,1024,7,2918400,3283200,3283200,3283200,75300,36600
16630,1024,7,2918400,3283200,3283200,3283200,75700,36600
16970,1024,7,2918400,3283200,3283200,3283200,75300,36600
17290,1024,7,2918400,3283200,3283200,3283200,75700,36600
17600,1024,7,2918400,3283200,3283200,3283200,75700,36600
17920,1024,7,2918400,3283200,3283200,3283200,75700,36600
18270,1024,7,2918400,3283200,3283200,3283200,75700,36600
18600,1024,7,2918400,3283200,3283200,3283200,75700,36600
18920,1024,7,2918400,3283200,3283200,3283200,75700,36600
19230,1024,7,2918400,3283200,3283200,3283200,75700,36600
19550,1024,7,2918400,3283200,3283200,3283200,76000,36600
19870,1024,6,2918400,3283200,3283200,3283200,63700,36600
20190,1024,6,2918400,3283200,3283200,3283200,63700,36600
20520,1024,6,2918400,3283200,3283200,3283200,63700,36600
20850,1024,6,2918400,3283200,3283200,3283200,63700,36600
21200,1024,6,2918400,3283200,3283200,3283200,64100,36600
21520,1024,6,2918400,3283200,3283200,3283200,63700,36600
21850,1024,6,2918400,3283200,3283200,3283200,64100,36600
22180,1024,6,2918400,3283200,3283200,3283200,64100,36600
22500,1024,6,2918400,3283200,3283200,3283200,63700,36600
22840,1024,6,2918400,3283200,3283200,3283200,64100,36600
23180,1024,6,2918400,3283200,3283200,3283200,64100,36700
23490,1024,6,2918400,3283200,3283200,3283200,63700,36700
23810,1024,6,2918400,3283200,3283200,3283200,63700,36700
24130,1024,6,2918400,3283200,3283200,3283200,64100,36700
24470,1024,6,2918400,3283200,3283200,3283200,64100,36700
24790,1024,6,2918400,3283200,3283200,3283200,64100,36700
25110,1024,6,2918400,3283200,3283200,3283200,64100,36700
25440,1024,6,2918400,3283200,3283200,3283200,63700,36700
25770,1024,6,2918400,3283200,3283200,3283200,64100,36700
26110,1024,6,2918400,3283200,3283200,3283200,64100,36700
26440,1024,6,2918400,3283200,3283200,3283200,65200,36700
26790,1024,6,2918400,3283200,3283200,3283200,64500,36700
27130,1024,6,2918400,3283200,3283200,3283200,64500,36700
27470,1024,6,2918400,3283200,3283200,3283200,64100,36700
27800,1024,6,2918400,3283200,3283200,3283200,64100,36700
28110,1024,6,2918400,3283200,3283200,3283200,64100,36700
28440,1024,6,2918400,3283200,3283200,3283200,64100,36700
28780,1024,6,2918400,3283200,3283200,3283200,64500,36700
