t_ms,uclamp_max,psr,p0max,p6max,node6,cur_freq,j,shell
30,1024,2,2918400,3283200,3283200,2400000,42800,35800
400,1024,7,2918400,3283200,3283200,3283200,64800,35800
730,1024,7,2918400,3283200,3283200,3283200,66400,35800
1060,1024,7,2918400,3283200,3283200,3283200,66800,35800
1380,1024,7,2918400,3283200,3283200,3283200,68300,35800
1720,1024,7,2918400,3283200,3283200,3283200,68300,35800
2060,1024,7,2918400,3283200,3283200,3283200,68700,35800
2400,1024,7,2918400,3283200,3283200,3283200,68700,35800
2750,1024,7,2918400,3283200,3283200,3283200,69100,35800
3060,1024,7,2918400,3283200,3283200,3283200,69500,35800
3370,1024,7,2918400,3283200,3283200,3283200,69900,35800
3700,1024,6,2918400,3283200,3283200,3283200,70600,35800
4030,1024,6,2918400,3283200,3283200,3283200,58700,35800
4360,1024,6,2918400,3283200,3283200,3283200,58300,35800
4710,1024,6,2918400,3283200,3283200,3283200,58300,35800
5060,1024,6,2918400,3283200,3283200,3283200,58700,35800
5410,1024,6,2918400,3283200,3283200,3283200,58700,35800
5750,1024,6,2918400,3283200,3283200,3283200,58700,35800
6080,1024,6,2918400,3283200,3283200,3283200,58700,35900
6430,1024,6,2918400,3283200,3283200,3283200,58700,35900
6760,1024,6,2918400,3283200,3283200,3283200,59000,35900
7070,1024,6,2918400,3283200,3283200,3283200,59000,35900
7400,1024,6,2918400,3283200,3283200,3283200,59000,35900
7720,1024,6,2918400,3283200,3283200,3283200,59000,35900
8060,1024,6,2918400,3283200,3283200,3283200,59000,35900
8370,1024,6,2918400,3283200,3283200,3283200,59000,35900
8700,1024,6,2918400,3283200,3283200,3283200,59400,35900
9050,1024,6,2918400,3283200,3283200,3283200,59400,35900
9390,1024,6,2918400,3283200,3283200,3283200,59400,35900
9720,1024,6,2918400,3283200,3283200,3283200,59800,35900
10040,1024,6,2918400,3283200,3283200,3283200,59800,35900
10370,1024,6,2918400,3283200,3283200,3283200,59800,35900
10680,1024,6,2918400,3283200,3283200,3283200,59800,35900
11010,1024,6,2918400,3283200,3283200,3283200,59800,35800
11360,1024,6,2918400,3283200,3283200,3283200,59800,35800
11700,1024,6,2918400,3283200,3283200,3283200,60200,35800
12040,1024,6,2918400,3283200,3283200,3283200,59800,35800
12370,1024,6,2918400,3283200,3283200,3283200,60200,35800
12680,1024,6,2918400,3283200,3283200,3283200,60600,35800
13000,1024,6,2918400,3283200,3283200,3283200,60600,35800
13310,1024,7,2918400,3283200,3283200,3283200,72200,35800
13650,1024,7,2918400,3283200,3283200,3283200,72200,35800
13980,1024,7,2918400,3283200,3283200,3283200,72600,35800
14310,1024,7,2918400,3283200,3283200,3283200,72200,35800
14630,466,7,2918400,3283200,3283200,3283200,72600,35800
14970,466,7,2918400,3283200,3283200,3283200,72600,35800
15300,466,7,2918400,3283200,3283200,3283200,72600,35800
15620,466,7,2918400,3283200,3283200,3283200,72600,35800
15920,466,7,2918400,3283200,3283200,3283200,72600,35900
16250,466,7,2918400,3283200,3283200,3283200,72600,35900
16600,466,7,2918400,3283200,3283200,3283200,72900,35900
16940,466,7,2918400,3283200,3283200,3283200,72900,35900
17260,466,7,2918400,3283200,3283200,3283200,72900,35900
17570,466,7,2918400,3283200,3283200,3283200,72900,35900
17870,466,7,2918400,3283200,3283200,3283200,73300,35900
18200,466,7,2918400,3283200,3283200,3283200,72900,35900
18520,466,7,2918400,3283200,3283200,3283200,72900,35900
18850,466,7,2918400,3283200,3283200,3283200,72600,35900
19190,466,7,2918400,3283200,3283200,3283200,72900,35900
19530,466,7,2918400,3283200,3283200,3283200,72900,35900
19860,466,7,2918400,3283200,3283200,3283200,72900,35900
20190,466,7,2918400,3283200,3283200,3283200,73300,35900
20530,466,7,2918400,3283200,3283200,3283200,72900,35900
20870,466,7,2918400,3283200,3283200,3283200,72900,35900
21190,466,7,2918400,3283200,3283200,3283200,72900,35900
21520,466,7,2918400,3283200,3283200,3283200,72900,35900
21850,466,7,2918400,3283200,3283200,3283200,73300,35900
22170,466,7,2918400,3283200,3283200,3283200,73700,35900
22500,466,6,2918400,3283200,3283200,2649600,60200,35900
22840,466,6,2918400,3283200,3283200,2649600,57100,35900
23170,466,6,2918400,3283200,3283200,2649600,56300,35900
23510,466,6,2918400,3283200,3283200,2649600,56000,35900
23840,466,6,2918400,3283200,3283200,2649600,55600,35900
24170,466,6,2918400,3283200,3283200,2649600,55600,35900
24500,466,6,2918400,3283200,3283200,2649600,55600,35900
24870,466,6,2400000,1689600,1689600,1689600,53600,35900
25180,466,6,2918400,3283200,3283200,2649600,54400,35900
25520,466,6,2918400,3283200,3283200,2649600,54800,35900
25830,466,6,2918400,3283200,3283200,2649600,55200,35900
26170,466,6,2918400,3283200,3283200,2649600,55200,35900
26500,466,6,2918400,3283200,3283200,2649600,55200,35900
26830,466,6,2918400,3283200,3283200,2649600,54800,35900
27140,466,6,2918400,3283200,3283200,2649600,55200,35900
27480,466,6,2918400,3283200,3283200,2649600,54800,35900
27820,466,6,2918400,3283200,3283200,2649600,54800,35900
28120,466,6,2918400,3283200,3283200,2649600,54800,35900
28470,466,6,2918400,3283200,3283200,2649600,54800,35900
28810,466,6,2918400,3283200,3283200,2649600,55200,35900
29150,466,6,2918400,3283200,3283200,2649600,54800,35900
29490,466,6,2918400,3283200,3283200,2649600,54800,35900
29830,466,6,2918400,3283200,3283200,2649600,54400,35900
30160,466,6,2918400,3283200,3283200,2649600,54800,35900
30520,466,6,2918400,3283200,3283200,2649600,54800,35900
