t_ms,uclamp_max,psr,p0max,p6max,node6,cur_freq,j,shell
40,1024,6,2918400,3283200,3283200,3283200,53600,35800
400,1024,6,2918400,3283200,3283200,3283200,59000,35800
720,1024,6,2918400,3283200,3283200,3283200,57100,35800
1050,1024,6,2918400,3283200,3283200,3283200,57100,35800
1370,1024,6,2918400,3283200,3283200,3283200,57500,35800
1700,1024,6,2918400,3283200,3283200,3283200,57900,35800
2020,1024,6,2918400,3283200,3283200,3283200,57900,35800
2360,1024,6,2918400,3283200,3283200,3283200,58300,35800
2690,1024,6,2918400,3283200,3283200,3283200,58700,35800
3010,1024,6,2918400,3283200,3283200,3283200,58700,35800
3340,1024,6,2918400,3283200,3283200,3283200,58700,35800
3660,1024,6,2918400,3283200,3283200,3283200,59000,35800
4000,1024,6,2918400,3283200,3283200,3283200,59000,35800
4340,1024,6,2918400,3283200,3283200,3283200,59400,35800
4680,1024,6,2918400,3283200,3283200,3283200,59400,35800
5000,1024,6,2918400,3283200,3283200,3283200,59000,35800
5330,1024,6,2918400,3283200,3283200,3283200,59400,35800
5670,1024,6,2918400,3283200,3283200,3283200,59800,35800
6000,1024,6,2918400,3283200,3283200,3283200,59800,35800
6310,1024,6,2918400,3283200,3283200,3283200,60200,35800
6640,1024,6,2918400,3283200,3283200,3283200,60200,35800
6980,1024,6,2918400,3283200,3283200,3283200,59800,35800
7310,1024,6,2918400,3283200,3283200,3283200,59800,35800
7610,1024,6,2918400,3283200,3283200,3283200,60200,35800
7950,1024,6,2918400,3283200,3283200,3283200,60200,35800
8250,1024,6,2918400,3283200,3283200,3283200,60200,35800
8570,1024,6,2918400,3283200,3283200,3283200,60600,35800
8910,1024,6,2918400,3283200,3283200,3283200,60600,35800
9250,1024,6,2918400,3283200,3283200,3283200,60200,35800
9570,1024,6,2918400,3283200,3283200,3283200,60600,35800
9900,1024,6,2918400,3283200,3283200,3283200,60600,35800
10230,1024,6,2918400,3283200,3283200,3283200,60200,35800
10550,1024,6,2918400,3283200,3283200,3283200,60600,35800
10860,1024,6,2918400,3283200,3283200,3283200,60600,35800
11210,1024,6,2918400,3283200,3283200,3283200,61000,35800
11550,1024,6,2918400,3283200,3283200,3283200,61000,35800
11880,1024,7,2918400,3283200,3283200,3283200,72600,35800
12210,1024,7,2918400,3283200,3283200,3283200,72900,35800
12530,1024,7,2918400,3283200,3283200,3283200,72600,35800
12860,1024,7,2918400,3283200,3283200,3283200,72900,35800
13160,1024,7,2918400,3283200,3283200,3283200,72900,35800
13480,1024,7,2918400,3283200,3283200,3283200,72600,35800
13810,1024,7,2918400,3283200,3283200,3283200,72900,35800
14120,1024,7,2918400,3283200,3283200,3283200,73300,35800
14430,1024,7,2918400,3283200,3283200,3283200,72900,35900
14760,1024,7,2918400,3283200,3283200,3283200,72900,35900
15100,1024,7,2918400,3283200,3283200,3283200,73300,35900
15450,1024,7,2918400,3283200,3283200,3283200,72900,35900
15800,1024,7,2918400,3283200,3283200,3283200,73300,35900
16140,1024,7,2918400,3283200,3283200,3283200,73300,35900
16470,1024,7,2918400,3283200,3283200,3283200,73300,35900
16800,466,7,2918400,3283200,3283200,3283200,73300,35900
17130,466,7,2918400,3283200,3283200,3283200,73300,35900
17460,466,7,2918400,3283200,3283200,3283200,73700,35900
17790,466,7,2918400,3283200,3283200,3283200,73300,35900
18130,466,7,2918400,3283200,3283200,3283200,73700,35900
18480,466,7,2918400,3283200,3283200,3283200,73300,35900
18820,466,7,2918400,3283200,3283200,3283200,73700,35900
19170,466,7,2918400,3283200,3283200,3283200,73300,35900
19500,466,7,2918400,3283200,3283200,3283200,73300,35900
19840,466,7,2918400,3283200,3283200,3283200,73300,35900
20170,466,7,2918400,3283200,3283200,3283200,73700,35900
20500,466,7,2918400,3283200,3283200,3283200,73300,35900
20830,466,7,2918400,3283200,3283200,3283200,73700,35900
21170,466,7,2918400,3283200,3283200,3283200,73700,35900
21520,466,7,2918400,3283200,3283200,3283200,73700,35900
21870,466,7,2918400,3283200,3283200,3283200,73700,35900
22200,466,7,2918400,3283200,3283200,3283200,73700,35900
22520,466,7,2918400,3283200,3283200,3283200,73700,35900
22870,466,7,2918400,3283200,3283200,3283200,73700,35900
23210,466,7,2918400,3283200,3283200,3283200,73700,35900
23530,466,7,2918400,3283200,3283200,3283200,74100,35900
23850,466,7,2918400,3283200,3283200,3283200,74100,35900
24170,466,7,2918400,3283200,3283200,3283200,74100,35900
24510,466,7,2918400,3283200,3283200,3283200,73700,35900
24840,466,7,2918400,3283200,3283200,3283200,73700,35900
25160,466,7,2918400,3283200,3283200,3283200,73700,35900
25490,466,7,2918400,3283200,3283200,3283200,74100,35900
25810,466,7,2918400,3283200,3283200,3283200,74100,35900
26140,466,7,2918400,3283200,3283200,3283200,74500,35900
26460,466,7,2918400,3283200,3283200,3283200,74500,35900
26790,466,7,2918400,3283200,3283200,3283200,74100,35900
27100,466,7,2918400,3283200,3283200,3283200,74500,35900
27410,466,7,2918400,3283200,3283200,3283200,74500,35900
27730,466,7,2918400,3283200,3283200,3283200,74500,35900
28050,466,7,2918400,3283200,3283200,3283200,74100,35900
28380,466,7,2918400,3283200,3283200,3283200,74500,35900
