t_ms,uclamp_max,psr,p0max,p6max,node6,cur_freq,j,shell
32160,240,7,2400000,1689600,1689600,1401600,50500,37600
32540,240,7,2400000,1689600,1689600,1401600,50500,37600
32910,240,7,2400000,1689600,1689600,1401600,50900,37600
33280,240,7,2400000,1689600,1689600,1401600,50900,37600
33640,240,7,2400000,1689600,1689600,1401600,50200,37600
33980,240,7,2400000,1689600,1689600,1401600,49800,37600
34330,240,7,2400000,1689600,1689600,1401600,51300,37600
34670,240,7,2400000,1689600,1689600,1401600,50500,37600
35030,240,7,2400000,1689600,1689600,1401600,50200,37600
35400,240,7,2400000,1689600,1689600,1401600,50200,37600
35730,240,7,2400000,1689600,1689600,1401600,50500,37600
36100,240,7,2400000,1689600,1689600,1401600,50200,37600
36480,240,7,2400000,1689600,1689600,1401600,50200,37600
36830,240,7,2400000,1689600,1689600,1401600,50200,37600
37180,240,7,2400000,1689600,1689600,1401600,50200,37600
37540,240,7,2400000,1689600,1689600,1401600,50900,37600
37900,240,7,2400000,1689600,1689600,1401600,50500,37600
38240,240,6,2400000,1689600,1689600,1689600,48600,37600
38610,240,6,2400000,1689600,1689600,1401600,48600,37600
38960,240,6,2400000,1689600,1689600,1401600,48200,37600
39310,240,6,2400000,1689600,1689600,1401600,48600,37600
39660,240,6,2400000,1689600,1689600,1401600,48200,37600
39990,240,6,2400000,1689600,1689600,1401600,48200,37600
40340,240,6,2400000,1689600,1689600,1401600,48600,37600
40690,240,6,2400000,1689600,1689600,1401600,48600,37600
41040,240,6,2400000,1689600,1689600,1401600,48200,37600
41390,240,6,2400000,1689600,1689600,1401600,48200,37600
41740,240,6,2400000,1689600,1689600,1401600,47800,37600
42090,240,6,2400000,1689600,1689600,1401600,48200,37600
42440,240,6,2400000,1689600,1689600,1401600,48200,37600
42800,240,6,2400000,1689600,1689600,1401600,47800,37600
43120,240,6,2400000,1689600,1689600,1401600,48200,37600
43490,240,6,2400000,1689600,1689600,1401600,48200,37600
43840,240,6,2400000,1689600,1689600,1401600,47800,37600
44190,240,6,2400000,1689600,1689600,1401600,47800,37600
44520,240,6,2400000,1689600,1689600,1689600,48200,37600
44870,240,6,2400000,1689600,1689600,1401600,47800,37600
45210,240,6,2400000,1689600,1689600,1401600,47800,37600
