t_ms,uclamp_max,psr,p0max,p6max,node6,cur_freq,j,shell
16710,1024,2,2400000,1689600,1689600,2400000,47500,37000
17020,1024,2,2400000,1689600,1689600,2400000,47500,37000
17330,1024,2,2400000,1689600,1689600,2400000,47100,37000
17640,1024,2,2400000,1689600,1689600,2400000,47500,37000
17950,1024,2,2400000,1689600,1689600,2400000,47500,37000
18250,1024,2,2400000,1689600,1689600,2400000,47100,37000
18560,1024,2,2400000,1689600,1689600,2400000,47500,37000
18870,1024,2,2400000,1689600,1689600,2400000,47800,37000
19180,1024,2,2400000,1689600,1689600,2400000,47500,37000
19490,1024,2,2400000,1689600,1689600,2400000,47100,37000
19790,1024,2,2400000,1689600,1689600,2400000,47500,37000
20100,1024,2,2400000,1689600,1689600,2400000,47500,37000
20410,1024,2,2400000,1689600,1689600,2400000,47100,37000
20710,1024,2,2400000,1689600,1689600,2400000,47500,37000
21020,1024,2,2400000,1689600,1689600,2400000,47800,37000
21330,1024,2,2400000,1689600,1689600,2400000,47100,37000
21640,1024,2,2400000,1689600,1689600,2400000,47100,37000
21950,1024,2,2400000,1689600,1689600,2400000,47500,37000
22250,1024,2,2400000,1689600,1689600,2400000,47500,37000
22560,1024,2,2400000,1689600,1689600,2400000,47100,37000
22890,1024,2,2400000,1689600,1689600,2400000,47500,37000
23190,1024,2,2400000,1689600,1689600,2400000,47500,37000
23500,1024,2,2400000,1689600,1689600,2400000,47100,37000
23830,1024,2,2400000,1689600,1689600,2400000,47500,37000
24140,1024,2,2400000,1689600,1689600,2400000,47800,37000
24460,1024,7,2918400,3283200,3801600,3283200,62900,37000
24770,1024,7,2918400,3283200,3801600,3283200,63700,37000
25090,1024,6,2400000,1689600,1689600,1689600,55600,37000
25470,1024,7,2400000,1689600,1689600,1689600,59000,37000
25820,1024,3,2400000,1689600,1689600,2400000,52100,37000
26140,1024,3,2400000,1689600,1689600,2400000,50900,37000
26450,1024,3,2400000,1689600,1689600,2400000,50200,37000
26760,1024,3,2400000,1689600,1689600,2400000,49800,37000
27060,1024,3,2400000,1689600,1689600,2400000,49400,37000
27370,1024,3,2400000,1689600,1689600,2400000,48600,37000
27670,1024,3,2400000,1689600,1689600,2400000,49000,37000
27980,1024,3,2400000,1689600,1689600,2400000,48600,37100
28290,1024,3,2400000,1689600,1689600,2400000,48600,37100
28590,1024,3,2400000,1689600,1689600,2400000,48200,37100
28900,1024,3,2400000,1689600,1689600,2400000,47800,37100
29210,1024,3,2400000,1689600,1689600,2400000,47800,37100
29520,1024,3,2400000,1689600,1689600,2400000,47800,37100
29830,1024,3,2400000,1689600,1689600,2400000,47800,37100
30130,1024,3,2400000,1689600,1689600,2400000,47800,37100
30440,1024,3,2400000,1689600,1689600,2400000,47800,37100
30750,1024,3,2400000,1689600,1689600,2400000,47500,37100
31060,1024,3,2400000,1689600,1689600,2400000,47500,37100
31360,1024,3,2400000,1689600,1689600,2400000,47500,37100
31670,1024,3,2400000,1689600,1689600,2400000,47500,37100
31970,1024,3,2400000,1689600,1689600,2400000,47500,37100
32280,1024,3,2400000,1689600,1689600,2400000,47500,37100
32580,1024,3,2400000,1689600,1689600,2400000,47500,37100
32890,1024,3,2400000,1689600,1689600,2400000,47500,37100
33190,1024,3,2400000,1689600,1689600,2400000,47100,37100
33500,1024,3,2400000,1689600,1689600,2400000,47500,37100
33810,1024,3,2400000,1689600,1689600,2400000,47500,37100
34120,1024,3,2400000,1689600,1689600,2400000,47500,37100
34430,1024,3,2400000,1689600,1689600,2400000,47100,37100
34740,1024,3,2400000,1689600,1689600,2400000,47500,37100
35050,1024,3,2400000,1689600,1689600,2400000,47500,37100
35360,1024,3,2400000,1689600,1689600,2400000,47500,37100
35670,1024,3,2400000,1689600,1689600,2400000,47800,37100
35980,1024,3,2400000,1689600,1689600,2400000,47800,37100
36290,1024,3,2400000,1689600,1689600,2400000,47800,37100
36600,1024,3,2400000,1689600,1689600,2400000,47800,37100
36920,1024,3,2400000,1689600,1689600,2400000,47800,37100
37230,1024,3,2400000,1689600,1689600,2400000,47800,37100
37540,1024,3,2400000,1689600,1689600,2400000,47800,37100
37860,1024,3,2400000,1689600,1689600,2400000,48200,37100
38170,1024,3,2400000,1689600,1689600,2400000,47800,37100
38480,1024,3,2400000,1689600,1689600,2400000,47800,37100
38800,1024,3,2400000,1689600,1689600,2400000,47800,37100
39110,1024,3,2400000,1689600,1689600,2400000,48200,37100
39420,1024,3,2400000,1689600,1689600,2400000,48200,37100
39740,1024,3,2400000,1689600,1689600,2400000,48200,37100
40050,1024,3,2400000,1689600,1689600,2400000,47800,37100
40370,1024,3,2400000,1689600,1689600,2400000,47800,37100
40680,1024,3,2400000,1689600,1689600,2400000,47500,37100
40980,1024,3,2400000,1689600,1689600,2400000,47800,37100
41300,1024,3,2400000,1689600,1689600,2400000,47800,37100
41610,1024,3,2400000,1689600,1689600,2400000,47500,37100
41920,1024,3,2400000,1689600,1689600,2400000,47800,37100
42230,1024,3,2400000,1689600,1689600,2400000,47800,37100
42550,1024,3,2400000,1689600,1689600,2400000,47500,37100
42860,1024,3,2400000,1689600,1689600,2400000,47500,37100
43170,1024,3,2400000,1689600,1689600,2400000,47500,37100
43480,1024,3,2400000,1689600,1689600,2400000,47800,37100
43790,1024,3,2400000,1689600,1689600,2400000,47500,37100
44100,1024,3,2400000,1689600,1689600,2400000,47500,37100
44410,1024,3,2400000,1689600,1689600,2400000,47800,37100
44720,1024,3,2400000,1689600,1689600,2400000,47500,37100
45030,1024,3,2400000,1689600,1689600,2400000,47800,37100
45340,1024,3,2400000,1689600,1689600,2400000,47500,37100
45660,1024,3,2400000,1689600,1689600,2400000,47500,37100
45960,1024,3,2400000,1689600,1689600,2400000,47800,37100
46270,1024,3,2400000,1689600,1689600,2400000,47800,37100
46580,1024,3,2400000,1689600,1689600,2400000,47800,37100
46900,1024,3,2400000,1689600,1689600,2400000,47800,37100
47200,1024,3,2400000,1689600,1689600,2400000,47500,37100
47520,1024,3,2400000,1689600,1689600,2400000,47500,37100
