t_ms,uclamp_max,psr,p0max,p6max,node6,cur_freq,j,shell
29860,466,7,2400000,1689600,1689600,1689600,51300,34600
30180,466,7,2400000,1689600,1689600,1689600,51300,34600
30520,466,7,2400000,1689600,1689600,1689600,50900,34600
30840,466,7,2400000,1689600,1689600,1689600,50900,34600
31150,466,7,2400000,1689600,1689600,1689600,50500,34600
31470,466,7,2400000,1689600,1689600,1689600,50500,34600
31800,466,7,2400000,1689600,1689600,1689600,50500,34600
32130,466,7,2400000,1689600,1689600,1689600,50200,34600
32450,466,7,2400000,1689600,1689600,1689600,50200,34600
32770,466,7,2400000,1689600,1689600,1689600,50500,34600
33080,466,7,2400000,1689600,1689600,1689600,50900,34600
33400,466,7,2400000,1689600,1689600,1689600,50500,34600
33720,466,7,2400000,1689600,1689600,1689600,50200,34600
34040,466,7,2400000,1689600,1689600,1689600,49400,34600
34360,466,7,2400000,1689600,1689600,1689600,49400,34600
34670,466,7,2400000,1689600,1689600,1689600,49400,34600
34990,466,7,2400000,1689600,1689600,1689600,49400,34600
35310,466,7,2400000,1689600,1689600,1689600,49400,34600
35630,466,7,2400000,1689600,1689600,1689600,49000,34600
35940,466,7,2400000,1689600,1689600,1689600,49000,34600
36260,466,7,2400000,1689600,1689600,1689600,49400,34600
36580,466,7,2400000,1689600,1689600,1689600,49000,34600
