# started 2026-09-21 14:48:29  level/status: level=3 held=yes cfb=0 prime=3513600 junc=31C left=常开 pids=12628 13501 26316 8945 
# p6max=3513600 p0max=3532800 cfb=0
# node=0:3532800 1:3532800 2:3532800 3:3532800 4:3532800 5:3532800 6:3513600 7:3513600 
ts|c0|c1|c2|c3|c4|c5|c6|c7|p0max|p6max|junc|shell|cfb|cool
1789994933|1363200|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|56700|23500|0|no
1789994933|1363200|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|56700|23500|0|no
1789994934|1363200|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|57100|23500|0|no
1789994934|1363200|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|57500|23500|0|no
1789994934|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|56700|23500|0|no
1789994934|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|57500|23500|0|no
1789994935|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|57100|23500|0|no
1789994935|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|57100|23500|0|no
1789994935|3072000|3072000|3072000|3072000|3072000|3072000|1017600|1017600|3532800|3513600|41300|23500|0|no
1789994935|3072000|3072000|3072000|3072000|3072000|3072000|1017600|1017600|3532800|3513600|41300|23500|0|no
1789994936|3072000|3072000|3072000|3072000|3072000|3072000|1017600|1017600|3532800|3513600|38600|23500|0|no
1789994936|3072000|3072000|3072000|3072000|3072000|3072000|1017600|1017600|3532800|3513600|38600|23500|0|no
1789994937|2400000|2400000|2400000|2745600|2745600|2400000|1017600|1017600|3532800|3513600|37000|23500|0|no
1789994937|2400000|2400000|2400000|2400000|2745600|2400000|1017600|1017600|3532800|3513600|36600|23500|0|no
1789994937|1152000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|35900|23500|0|no
1789994937|1152000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|35900|23500|0|no
1789994938|2745600|2745600|3072000|2745600|3072000|3072000|1017600|1017600|3532800|3513600|35900|23500|0|no
1789994938|2745600|2745600|3072000|2745600|3072000|3072000|1017600|1017600|3532800|3513600|35500|23500|0|no
1789994939|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|35100|23500|0|no
1789994939|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|34700|23500|0|no
1789994939|2400000|2745600|2745600|3072000|2400000|2400000|1017600|1017600|3532800|3513600|34700|23500|0|no
1789994939|2400000|2745600|2745600|2745600|3072000|2400000|1017600|1017600|3532800|3513600|35100|23500|0|no
1789994940|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|35100|23500|0|no
1789994940|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|35100|23500|0|no
1789994941|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|44800|23500|0|no
1789994941|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|44800|23500|0|no
1789994941|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|48200|23500|0|no
1789994941|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|48200|23500|0|no
1789994942|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|49800|23500|0|no
1789994942|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|49800|23500|0|no
1789994942|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|49000|23500|0|no
1789994942|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|49000|23500|0|no
1789994943|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|51300|23500|0|no
1789994943|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|51300|23500|0|no
1789994943|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|52100|23500|0|no
1789994943|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|52100|23500|0|no
1789994944|1785600|3072000|3072000|3072000|2918400|2745600|1017600|1017600|3532800|3513600|43600|23500|0|no
1789994944|1785600|3072000|3072000|3072000|2918400|2745600|1017600|1017600|3532800|3513600|43600|23500|0|no
1789994945|3072000|3072000|3072000|3072000|3072000|3072000|1017600|1017600|3532800|3513600|38200|23500|0|no
1789994945|3072000|3072000|3072000|3072000|3072000|3072000|1017600|1017600|3532800|3513600|38200|23500|0|no
1789994945|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|36600|23500|0|no
1789994945|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|36600|23500|0|no
1789994946|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|35500|23500|0|no
1789994946|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|35500|23500|0|no
1789994947|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|34700|23500|0|no
1789994947|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|34700|23500|0|no
1789994947|1152000|1152000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|34700|23500|0|no
1789994947|1152000|1152000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|34300|23500|0|no
1789994948|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|33900|23500|0|no
1789994948|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|34300|23500|0|no
1789994948|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|33600|23500|0|no
1789994948|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|33900|23500|0|no
1789994949|2400000|2400000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|40900|23500|0|no
1789994949|2400000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|41300|23500|0|no
1789994950|3072000|3072000|3072000|2745600|2745600|2745600|3513600|3513600|3532800|3513600|51700|23500|0|no
1789994950|3072000|3072000|3072000|2745600|2745600|2745600|3513600|3513600|3532800|3513600|51300|23500|0|no
1789994950|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|66800|23500|0|no
1789994950|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|66800|23500|0|no
1789994951|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|67900|23500|0|no
1789994951|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|67900|23500|0|no
1789994951|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|68300|23500|0|no
1789994951|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|68300|23500|0|no
1789994952|2918400|2918400|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|67200|23500|0|no
1789994952|2918400|2918400|2918400|3072000|3072000|3072000|3513600|3513600|3532800|3513600|67500|23500|0|no
1789994953|3072000|3072000|3072000|3072000|3072000|3072000|1017600|1017600|3532800|3513600|39000|23400|0|no
1789994953|3072000|3072000|3072000|3072000|3072000|3072000|1017600|1017600|3532800|3513600|39000|23400|0|no
1789994953|3072000|3072000|3072000|3072000|3072000|3072000|1017600|1017600|3532800|3513600|37000|23400|0|no
1789994953|3072000|3072000|3072000|3072000|3072000|3072000|1017600|1017600|3532800|3513600|37000|23400|0|no
1789994954|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|35500|23400|0|no
1789994954|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|35500|23400|0|no
1789994954|2400000|2400000|2400000|2745600|2400000|3072000|1017600|1017600|3532800|3513600|35100|23400|0|no
1789994954|2400000|2400000|2400000|2745600|2400000|3072000|1017600|1017600|3532800|3513600|35100|23400|0|no
1789994955|1785600|3072000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|34700|23400|0|no
1789994955|1785600|3072000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|34700|23400|0|no
1789994956|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|33900|23400|0|no
1789994956|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|33900|23400|0|no
1789994956|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|33900|23400|0|no
1789994956|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|33900|23400|0|no
1789994957|2400000|2745600|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|33600|23400|0|no
1789994957|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|33900|23400|0|no
1789994958|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|45100|23400|0|no
1789994958|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|45500|23400|0|no
1789994958|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|52900|23400|0|no
1789994958|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|53200|23400|0|no
1789994959|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|52900|23400|0|no
1789994959|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|52900|23400|0|no
1789994959|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|52100|23400|0|no
1789994959|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|52100|23400|0|no
1789994960|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|56000|23400|0|no
1789994960|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|56000|23400|0|no
1789994961|3072000|3072000|3072000|3072000|3072000|2918400|3513600|3513600|3532800|3513600|52900|23400|0|no
1789994961|3072000|3072000|3072000|3072000|3072000|2918400|3513600|3513600|3532800|3513600|52900|23400|0|no
1789994961|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|52500|23400|0|no
1789994961|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|52500|23400|0|no
1789994962|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|53200|23400|0|no
1789994962|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|53200|23400|0|no
1789994962|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|51300|23400|0|no
1789994962|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|51300|23400|0|no
1789994963|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|52500|23400|0|no
1789994963|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|52500|23400|0|no
1789994963|1555200|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|55200|23400|0|no
1789994963|1555200|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|55200|23400|0|no
1789994964|3072000|3072000|3072000|3072000|2918400|2918400|3513600|3513600|3532800|3513600|52100|23400|0|no
1789994964|3072000|3072000|3072000|3072000|2918400|2918400|3513600|3513600|3532800|3513600|52100|23400|0|no
1789994965|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|54000|23400|0|no
1789994965|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|54000|23400|0|no
1789994965|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|56300|23400|0|no
1789994965|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|56300|23400|0|no
1789994966|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|54400|23400|0|no
1789994966|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|54400|23400|0|no
1789994966|3072000|3072000|3072000|3072000|3072000|3072000|1017600|1017600|3532800|3513600|41700|23400|0|no
1789994966|3072000|3072000|3072000|3072000|3072000|3072000|1017600|1017600|3532800|3513600|41700|23400|0|no
1789994967|3072000|3072000|3072000|3072000|3072000|3072000|1017600|1017600|3532800|3513600|39300|23400|0|no
1789994967|3072000|3072000|3072000|3072000|3072000|3072000|1017600|1017600|3532800|3513600|39300|23400|0|no
1789994968|2400000|2400000|2227200|2227200|2227200|2227200|1017600|1017600|3532800|3513600|37400|23400|0|no
1789994968|2400000|2227200|2227200|2227200|2227200|2227200|1017600|1017600|3532800|3513600|37400|23400|0|no
1789994968|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|36600|23400|0|no
1789994968|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|36600|23400|0|no
1789994969|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|35900|23400|0|no
1789994969|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|35900|23400|0|no
1789994970|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|35500|23400|0|no
1789994970|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|35500|23400|0|no
1789994970|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|35100|23400|0|no
1789994970|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|35100|23400|0|no
1789994971|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|34700|23400|0|no
1789994971|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|34700|23400|0|no
1789994971|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|47100|23400|0|no
1789994971|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|47100|23400|0|no
1789994972|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|49800|23400|0|no
1789994972|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|49800|23400|0|no
1789994973|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|63300|23400|0|no
1789994973|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|63300|23400|0|no
1789994973|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|63700|23400|0|no
1789994973|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|64100|23400|0|no
1789994974|1363200|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|64100|23400|0|no
1789994974|1363200|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|64100|23400|0|no
1789994974|3072000|3072000|3072000|3072000|3072000|3072000|1017600|1017600|3532800|3513600|39000|23400|0|no
1789994974|3072000|3072000|3072000|3072000|3072000|3072000|1017600|1017600|3532800|3513600|39000|23400|0|no
1789994975|2400000|2400000|2400000|2400000|2745600|2400000|1017600|1017600|3532800|3513600|37000|23400|0|no
1789994975|2400000|2400000|2400000|2400000|2745600|2400000|1017600|1017600|3532800|3513600|37000|23400|0|no
1789994976|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|36300|23400|0|no
1789994976|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|36300|23400|0|no
1789994976|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|35500|23400|0|no
1789994976|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|35500|23400|0|no
1789994977|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|35100|23400|0|no
1789994977|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|35100|23400|0|no
1789994977|2400000|2400000|2400000|2745600|2400000|2400000|1017600|1017600|3532800|3513600|34700|23400|0|no
1789994977|2400000|2400000|2400000|2745600|2400000|2400000|1017600|1017600|3532800|3513600|34700|23400|0|no
1789994978|3072000|3072000|3072000|3072000|2745600|2400000|1017600|1017600|3532800|3513600|34700|23400|0|no
1789994978|3072000|3072000|3072000|2745600|2400000|2400000|1017600|1017600|3532800|3513600|35100|23400|0|no
1789994979|2400000|2400000|2400000|2400000|2400000|1996800|1017600|1017600|3532800|3513600|33900|23400|0|no
1789994979|2400000|2400000|2400000|2400000|2400000|1996800|1017600|1017600|3532800|3513600|34300|23400|0|no
1789994979|2400000|2400000|2400000|2400000|2400000|2227200|3513600|3513600|3532800|3513600|63300|23400|0|no
1789994979|2400000|2400000|2400000|2400000|2400000|2227200|3513600|3513600|3532800|3513600|63300|23400|0|no
1789994980|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|68700|23400|0|no
1789994980|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|68700|23400|0|no
1789994981|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|64100|23400|0|no
1789994981|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|64100|23400|0|no
1789994981|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|67500|23400|0|no
1789994981|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|67500|23400|0|no
1789994982|3072000|3072000|3072000|2918400|2918400|2918400|3513600|3513600|3532800|3513600|55200|23400|0|no
1789994982|3072000|3072000|3072000|2918400|2918400|2918400|3513600|3513600|3532800|3513600|55600|23400|0|no
1789994982|1996800|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|49400|23400|0|no
1789994982|1996800|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|49800|23400|0|no
1789994983|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|49000|23400|0|no
1789994983|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|49000|23400|0|no
1789994983|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|56000|23400|0|no
