# started 2026-09-21 14:18:28  level/status: level=3 held=yes cfb=0 prime=3513600 junc=31C left=常开 pids=12628 26316 7390 8945 
# p6max=3513600 p0max=2918400 cfb=0
# node=0:2918400 1:2918400 2:2918400 3:2918400 4:2918400 5:2918400 6:3513600 7:3513600 
ts|c0|c1|c2|c3|c4|c5|c6|c7|p0max|p6max|junc|shell|cfb|cool
1789993256|2918400|2918400|2918400|2918400|2918400|2745600|1017600|1017600|2918400|3513600|41300|26200|0|no
1789993257|2918400|2918400|2745600|2745600|2745600|1996800|1017600|1017600|2918400|3513600|39000|26200|0|no
1789993258|1363200|2400000|2745600|2918400|2918400|2918400|1017600|1017600|2918400|3513600|37800|26200|0|no
1789993258|748800|960000|1152000|2400000|2400000|2400000|1017600|1017600|2918400|3513600|37400|26200|0|no
1789993259|1785600|2400000|2400000|2400000|1785600|1785600|1017600|1017600|2918400|3513600|39000|26200|0|no
1789993260|2400000|2400000|2400000|2400000|2400000|2227200|1017600|1017600|2918400|3513600|37000|26200|0|no
1789993260|2400000|2400000|2918400|2400000|2400000|2918400|1017600|1017600|2918400|3513600|36600|26200|0|no
1789993261|960000|1152000|960000|960000|1152000|1152000|1017600|1017600|2918400|3513600|35900|26200|0|no
1789993262|1152000|1152000|1152000|1152000|1363200|1363200|3513600|3513600|2918400|3513600|67900|26200|0|no
1789993262|2918400|2918400|2918400|2400000|2400000|2400000|3513600|3513600|2918400|3513600|63300|26200|0|no
1789993263|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|71400|26100|0|no
1789993264|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|71000|26100|0|no
1789993264|1785600|1785600|1555200|1555200|2918400|2918400|3513600|3513600|2918400|3513600|73300|26100|0|no
1789993265|1363200|2918400|2918400|2918400|2745600|2745600|3513600|3513600|2918400|3513600|66800|26100|0|no
1789993265|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|74100|26100|0|no
1789993266|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|68300|26100|0|no
1789993267|2918400|2918400|2918400|2918400|2918400|2400000|3513600|3513600|2918400|3513600|71400|26100|0|no
1789993267|1363200|1363200|1152000|1152000|1152000|1152000|3513600|3513600|2918400|3513600|74900|26100|0|no
1789993268|2918400|2918400|2918400|2918400|1996800|1996800|3513600|3513600|2918400|3513600|76000|26100|0|no
1789993268|1152000|1152000|1152000|1152000|1555200|1555200|3513600|3513600|2918400|3513600|71800|26100|0|no
1789993269|1363200|1363200|1152000|1152000|1363200|1363200|3513600|3513600|2918400|3513600|69100|26100|0|no
1789993270|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|76800|26100|0|no
1789993270|1785600|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|76000|26100|0|no
1789993271|2918400|2918400|2918400|2918400|1785600|1785600|3513600|3513600|2918400|3513600|77200|26100|0|no
1789993272|1555200|1996800|1996800|1996800|1555200|1555200|3513600|1017600|2918400|3513600|53200|26100|0|no
1789993272|960000|1152000|1152000|1152000|1363200|1363200|1017600|1017600|2918400|3513600|42800|26100|0|no
1789993273|2400000|2918400|2400000|2918400|2918400|2918400|1017600|1017600|2918400|3513600|42000|26100|0|no
1789993274|748800|1363200|1785600|1785600|1996800|1996800|1017600|1017600|2918400|3513600|40100|26100|0|no
1789993274|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|2918400|3513600|39700|26100|0|no
1789993275|1363200|2745600|2745600|2400000|2400000|2400000|1017600|1017600|2918400|3513600|39000|26100|0|no
1789993275|960000|2400000|2918400|2400000|2918400|2918400|1017600|1017600|2918400|3513600|39000|26100|0|no
1789993276|2400000|2400000|1555200|1555200|1363200|1363200|1017600|1017600|2918400|3513600|37800|26100|0|no
1789993277|1152000|1152000|1152000|1152000|2918400|2918400|3513600|3513600|2918400|3513600|60200|26100|0|no
1789993277|1152000|1555200|1555200|1363200|1363200|1152000|3513600|3513600|2918400|3513600|63300|26100|0|no
1789993278|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|68300|26000|0|no
1789993279|1152000|2918400|2918400|2918400|1785600|1785600|3513600|3513600|2918400|3513600|65200|26000|0|no
1789993279|1152000|1152000|1152000|1363200|2918400|2918400|3513600|3513600|2918400|3513600|66400|26000|0|no
1789993280|2918400|2918400|2918400|2745600|2745600|2745600|3513600|3513600|2918400|3513600|66800|26000|0|no
1789993280|2227200|2918400|2918400|2918400|2918400|2745600|3513600|3513600|2918400|3513600|67500|26000|0|no
1789993281|2918400|2918400|2918400|1785600|1785600|1152000|3513600|3513600|2918400|3513600|67200|26000|0|no
1789993282|1152000|1152000|1152000|1152000|1152000|1152000|3513600|3513600|2918400|3513600|67500|26000|0|no
1789993282|1152000|1152000|1152000|1152000|2918400|2918400|3513600|3513600|2918400|3513600|67200|26000|0|no
1789993283|1152000|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|67500|26000|0|no
1789993284|1152000|1152000|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|67200|26000|0|no
1789993284|1152000|1152000|1152000|1152000|1152000|1152000|1017600|1017600|2918400|3513600|43200|26000|0|no
1789993285|2918400|2227200|2227200|2227200|2400000|2400000|1017600|1017600|2918400|3513600|41300|26000|0|no
1789993286|2918400|2918400|2745600|2918400|2918400|2918400|1017600|1017600|2918400|3513600|40500|26000|0|no
1789993286|960000|960000|2400000|2400000|2400000|2400000|1017600|1017600|2918400|3513600|39300|26000|0|no
1789993287|1152000|1152000|2745600|2400000|2400000|2400000|1017600|1017600|2918400|3513600|38600|26000|0|no
1789993287|2400000|2400000|2227200|2227200|2400000|2400000|1017600|1017600|2918400|3513600|38600|26000|0|no
1789993288|2400000|2918400|2400000|2745600|2918400|2745600|1017600|1017600|2918400|3513600|38600|26000|0|no
1789993289|2400000|2400000|1555200|1555200|1363200|2400000|1017600|1017600|2918400|3513600|37800|26000|0|no
1789993289|2918400|2918400|2918400|2918400|2745600|2745600|3513600|3513600|2918400|3513600|64500|26000|0|no
1789993290|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|69900|26000|0|no
1789993291|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|73700|26000|0|no
1789993291|2745600|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|69100|26000|0|no
1789993292|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|68300|26000|0|no
1789993292|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|71800|26000|0|no
1789993293|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|72900|26000|0|no
1789993293|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|76000|26000|0|no
1789993294|2918400|2918400|2918400|2918400|2918400|2918400|1017600|1017600|2918400|3513600|47500|26000|0|no
1789993295|2918400|2918400|2918400|2918400|2918400|2918400|1017600|1017600|2918400|3513600|45100|26000|0|no
1789993295|2918400|2918400|2918400|2918400|2918400|2918400|1017600|1017600|2918400|3513600|44000|26000|0|no
1789993296|2918400|2918400|2918400|2918400|2918400|2918400|1017600|1017600|2918400|3513600|43200|26000|0|no
1789993296|2918400|2918400|2918400|2918400|2918400|2918400|1017600|1017600|2918400|3513600|42800|26000|0|no
1789993297|2918400|2918400|2918400|2918400|2918400|2918400|1017600|1017600|2918400|3513600|42400|26000|0|no
1789993298|2918400|2918400|2918400|2918400|2918400|2918400|1017600|1017600|2918400|3513600|42400|25900|0|no
1789993298|2918400|2918400|2918400|2918400|2918400|2918400|1017600|1017600|2918400|3513600|42400|25900|0|no
1789993299|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|56700|25900|0|no
1789993299|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|65600|25900|0|no
1789993300|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|66400|25900|0|no
1789993300|2918400|2918400|2918400|2918400|2400000|2400000|3513600|3513600|2918400|3513600|56000|25900|0|no
1789993301|2918400|2918400|1996800|1996800|1996800|1363200|3513600|3513600|2918400|3513600|54000|25900|0|no
1789993302|2918400|2918400|2745600|2745600|2745600|1785600|3513600|3513600|2918400|3513600|64500|25900|0|no
1789993302|2918400|2745600|2745600|2745600|2745600|2745600|3513600|3513600|2918400|3513600|45900|25900|0|no
1789993303|2918400|2918400|2918400|2400000|2400000|2400000|1017600|1017600|2918400|3513600|41700|25900|0|no
1789993304|2918400|2918400|2745600|2745600|2400000|2400000|1017600|1017600|2918400|3513600|40100|25900|0|no
1789993304|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|2918400|3513600|39000|25900|0|no
1789993305|1363200|1363200|1785600|1785600|2227200|2227200|1017600|1017600|2918400|3513600|38600|25900|0|no
1789993306|2400000|2400000|2400000|2918400|2918400|2918400|1017600|1017600|2918400|3513600|38600|25900|0|no
1789993306|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|2918400|3513600|37800|25900|0|no
1789993307|960000|960000|960000|2400000|2400000|2400000|1017600|1017600|2918400|3513600|37400|25900|0|no
1789993307|1555200|1555200|1785600|1785600|1785600|2918400|3513600|3513600|2918400|3513600|65200|25900|0|no
1789993308|1363200|1152000|1152000|1152000|2918400|2918400|3513600|3513600|2918400|3513600|68700|25900|0|no
1789993309|2918400|2918400|2918400|1363200|1363200|1152000|3513600|3513600|2918400|3513600|74500|25900|0|no
1789993309|2918400|2918400|2918400|2745600|2745600|2745600|3513600|3513600|2918400|3513600|59000|25900|0|no
1789993310|1152000|1363200|1363200|1363200|1363200|2918400|3513600|3513600|2918400|3513600|58700|25900|0|no
1789993311|1152000|1152000|1363200|1363200|1152000|1555200|3513600|3513600|2918400|3513600|59800|25900|0|no
1789993311|1152000|1363200|1363200|1555200|1555200|1363200|3513600|3513600|2918400|3513600|61400|25900|0|no
1789993312|1363200|1555200|1555200|1152000|2918400|2918400|3513600|3513600|2918400|3513600|59000|25900|0|no
1789993312|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|61400|25900|0|no
1789993313|1996800|1996800|1996800|1555200|1555200|2918400|3513600|3513600|2918400|3513600|62100|25900|0|no
1789993314|1785600|1785600|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|61000|25900|0|no
1789993314|2918400|2918400|2745600|2745600|2745600|2745600|3513600|3513600|2918400|3513600|61000|25900|0|no
1789993315|2918400|2918400|2918400|2918400|2918400|2400000|3513600|3513600|2918400|3513600|63300|25900|0|no
1789993315|1152000|1152000|1152000|2918400|2918400|2918400|3513600|3513600|2918400|3513600|61700|25900|0|no
1789993316|2918400|2918400|2918400|2400000|2400000|2400000|3513600|3513600|2918400|3513600|59000|25900|0|no
1789993317|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|62900|25900|0|no
1789993317|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|71400|25900|0|no
1789993318|960000|1152000|960000|2918400|2918400|2918400|1017600|1017600|2918400|3513600|44800|25900|0|no
1789993319|1363200|2745600|2400000|2400000|2400000|2400000|1017600|1017600|2918400|3513600|42800|25900|0|no
1789993319|2400000|2400000|2400000|2400000|2400000|2918400|1017600|1017600|2918400|3513600|41700|25900|0|no
1789993320|2918400|2400000|2918400|2918400|2918400|2918400|1958400|1958400|2918400|3513600|47500|25900|0|no
1789993320|960000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|2918400|3513600|41300|25900|0|no
1789993321|2400000|1996800|1996800|2227200|2227200|2400000|1017600|1017600|2918400|3513600|40100|25900|0|no
1789993322|748800|2400000|2400000|2400000|2400000|2400000|1017600|1017600|2918400|3513600|39700|25900|0|no
1789993322|2400000|2745600|2918400|2400000|2745600|2745600|3513600|3513600|2918400|3513600|53200|25900|0|no
1789993323|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|77600|25900|0|no
1789993324|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|84900|25900|0|no
1789993325|2918400|2918400|2918400|2918400|1555200|1555200|3513600|3513600|2918400|3513600|65200|25900|0|no
1789993325|1363200|1555200|1555200|1785600|1785600|1555200|1017600|1017600|2918400|3513600|46700|25900|0|no
1789993326|2400000|2400000|2400000|2400000|1996800|1996800|1017600|1017600|2918400|3513600|43600|25900|0|no
1789993326|2400000|2400000|2227200|2227200|2227200|2400000|1017600|1017600|2918400|3513600|41700|25900|0|no
1789993327|2400000|2400000|2400000|2400000|2400000|2227200|1017600|1017600|2918400|3513600|40900|25900|0|no
1789993328|2400000|2400000|2918400|2745600|2745600|2745600|1017600|1017600|2918400|3513600|40500|25900|0|no
1789993328|748800|748800|2400000|2400000|2400000|2400000|1017600|1017600|2918400|3513600|39300|25900|0|no
1789993329|2400000|2400000|1785600|1785600|1785600|1785600|1017600|1017600|2918400|3513600|39300|25900|0|no
1789993330|2400000|1555200|2400000|2400000|2400000|2400000|3513600|3513600|2918400|3513600|54400|25900|0|no
1789993330|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|78000|25900|0|no
1789993331|2918400|2918400|2918400|2918400|2227200|2918400|3513600|3513600|2918400|3513600|76800|25900|0|no
1789993332|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|86500|25900|0|no
1789993332|1363200|1363200|1363200|2918400|2918400|2918400|3513600|3513600|2918400|3513600|84100|25900|0|no
1789993333|2918400|2918400|2918400|2918400|2918400|2400000|3513600|3513600|2918400|3513600|76800|25900|0|no
1789993334|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|88800|25900|0|no
1789993334|2400000|1363200|1152000|1152000|1152000|1152000|3513600|3513600|2918400|3513600|71000|25900|0|no
1789993335|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|88800|25900|0|no
1789993335|2745600|2745600|2745600|2227200|2227200|2227200|1017600|1017600|2918400|3513600|57100|25900|0|no
1789993336|2918400|2918400|2227200|2227200|1996800|1996800|1017600|1017600|2918400|3513600|49800|25900|0|no
1789993337|1785600|1785600|1785600|1785600|1785600|1152000|1017600|1017600|2918400|3513600|46700|25900|0|no
1789993337|1363200|1363200|1363200|1555200|1555200|2400000|1017600|1017600|2918400|3513600|44800|25900|0|no
1789993338|2918400|2745600|2745600|2745600|2745600|2745600|1017600|1017600|2918400|3513600|44000|25900|0|no
1789993339|2745600|2918400|2918400|2227200|2227200|2227200|1017600|1017600|2918400|3513600|43200|25900|0|no
1789993339|556800|960000|960000|2400000|2400000|2400000|1017600|1017600|2918400|3513600|42400|25900|0|no
1789993340|2400000|2400000|2400000|2400000|2400000|2745600|1017600|1017600|2918400|3513600|42000|25900|0|no
1789993341|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|80300|25900|0|no
1789993341|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|86900|25900|0|no
1789993342|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|89600|25900|0|no
1789993342|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|88000|25900|0|no
1789993343|2918400|2227200|2227200|2227200|2400000|2400000|1017600|1017600|2918400|3513600|57100|25900|0|no
1789993344|1785600|1785600|2918400|2918400|2918400|2918400|1017600|1017600|2918400|3513600|49800|25900|0|no
1789993344|960000|960000|1152000|2745600|2400000|2400000|1017600|1017600|2918400|3513600|46300|25900|0|no
1789993345|2400000|2400000|1996800|1996800|1555200|1555200|1017600|1017600|2918400|3513600|45500|25900|0|no
1789993346|2400000|2400000|2745600|2918400|2918400|2918400|1017600|1017600|2918400|3513600|44400|25900|0|no
1789993346|960000|2400000|2400000|1996800|1996800|2745600|1017600|1017600|2918400|3513600|43600|25900|0|no
1789993347|2400000|2400000|2400000|2400000|2227200|2227200|1017600|1017600|2918400|3513600|42800|25900|0|no
1789993348|2227200|2227200|2227200|2227200|2227200|1555200|1017600|1017600|2918400|3513600|41700|25900|0|no
1789993348|2918400|2918400|2918400|2227200|2227200|2918400|3513600|1017600|2918400|3513600|66800|25900|0|no
1789993349|2918400|2918400|2918400|2918400|2918400|2918400|3072000|3513600|2918400|3513600|84900|25900|0|no
1789993350|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|83400|25900|0|no
1789993350|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|70200|25900|0|no
1789993351|2918400|2918400|2918400|2918400|2918400|2918400|1017600|1017600|2918400|3513600|54000|25900|0|no
1789993351|1785600|2400000|2400000|2400000|2918400|2918400|1017600|1017600|2918400|3513600|48200|25900|0|no
1789993352|748800|748800|2400000|2400000|2400000|2400000|1017600|1017600|2918400|3513600|45500|25900|0|no
1789993353|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|2918400|3513600|44000|25900|0|no
1789993353|2400000|2918400|2918400|2745600|2918400|2918400|1017600|1017600|2918400|3513600|43200|25900|0|no
1789993354|2400000|2400000|1996800|1996800|1996800|1363200|1017600|1017600|2918400|3513600|42000|25900|0|no
1789993355|1785600|1785600|2400000|2400000|2400000|1996800|1017600|1017600|2918400|3513600|42000|25900|0|no
1789993355|960000|960000|2400000|2400000|1996800|1996800|1017600|1017600|2918400|3513600|41300|25900|0|no
1789993356|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|81100|25900|0|no
1789993357|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|87600|25900|0|no
1789993357|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|88000|25900|0|no
1789993358|748800|1363200|1363200|2918400|2918400|2918400|1017600|1017600|2918400|3513600|49400|25900|0|no
1789993359|2400000|2400000|2918400|2918400|2400000|2918400|1017600|1017600|2918400|3513600|46300|25900|0|no
1789993359|1996800|1996800|1363200|1152000|1152000|2400000|1017600|1017600|2918400|3513600|43600|25900|0|no
1789993360|2227200|1785600|1785600|1785600|2400000|2400000|1017600|1017600|2918400|3513600|42800|25900|0|no
1789993360|2400000|2400000|1555200|1555200|2400000|2400000|1017600|1017600|2918400|3513600|41700|25900|0|no
1789993361|960000|2400000|2400000|2918400|2745600|2918400|1017600|1017600|2918400|3513600|41300|25900|0|no
1789993362|2400000|1363200|1363200|1555200|1555200|1363200|1017600|1017600|2918400|3513600|40500|25900|0|no
1789993362|2400000|2400000|1555200|1555200|1152000|2400000|1017600|1017600|2918400|3513600|45100|25900|0|no
1789993363|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|83400|25900|0|no
1789993364|2918400|2918400|2918400|2918400|2918400|2918400|1017600|1017600|2918400|3513600|49800|25900|0|no
1789993364|960000|1152000|1152000|2918400|2918400|2918400|1017600|1017600|2918400|3513600|44400|25900|0|no
1789993365|960000|2400000|2400000|1996800|1996800|1785600|1017600|1017600|2918400|3513600|42400|25900|0|no
1789993366|2400000|2400000|2918400|2918400|2918400|2918400|1017600|1017600|2918400|3513600|41700|25900|0|no
1789993366|960000|2918400|2400000|2400000|2745600|2745600|1017600|1017600|2918400|3513600|40500|25900|0|no
1789993367|2400000|2400000|1785600|1785600|1363200|2400000|1017600|1017600|2918400|3513600|40100|25900|0|no
1789993368|960000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|2918400|3513600|39700|25900|0|no
1789993368|556800|748800|960000|960000|2400000|2400000|1017600|1017600|2918400|3513600|39000|25900|0|no
1789993369|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|50900|25900|0|no
1789993369|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|80300|25900|0|no
1789993370|2918400|2918400|2745600|2745600|2745600|2745600|1017600|1017600|2918400|3513600|45100|25900|0|no
1789993371|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|2918400|3513600|42000|25900|0|no
1789993371|2400000|2745600|2745600|2400000|2745600|2918400|1017600|1017600|2918400|3513600|40900|25900|0|no
1789993372|960000|1152000|2400000|2400000|2400000|2227200|1017600|1017600|2918400|3513600|39700|25900|0|no
1789993373|1363200|960000|960000|2400000|2400000|1363200|1017600|1017600|2918400|3513600|39300|25900|0|no
1789993373|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|2918400|3513600|38600|25900|0|no
1789993374|2400000|2745600|2745600|2745600|2745600|2918400|1017600|1017600|2918400|3513600|39000|25900|0|no
1789993375|960000|2400000|2918400|2918400|2918400|2400000|1017600|1017600|2918400|3513600|38600|25900|0|no
1789993375|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|71000|25900|0|no
1789993376|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|80300|25900|0|no
1789993377|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|82200|25900|0|no
1789993377|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|86500|25900|0|no
1789993378|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|88400|26000|0|no
1789993378|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|89200|26000|0|no
1789993379|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|89200|26000|0|no
1789993380|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|88400|26000|0|no
1789993380|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|88800|26000|0|no
1789993381|2918400|2918400|2918400|2918400|2918400|2918400|3513600|3513600|2918400|3513600|88800|26000|0|no
1789993382|1785600|1785600|1363200|1363200|1555200|1555200|1017600|1017600|2918400|3513600|54800|26000|0|no
1789993382|2400000|2400000|2745600|2745600|1555200|1555200|1017600|1017600|2918400|3513600|49400|26000|0|no
1789993383|1555200|1996800|1996800|2227200|2227200|1363200|1017600|1017600|2918400|3513600|47100|26000|0|no
1789993384|2400000|2400000|1996800|1996800|1555200|1555200|1017600|1017600|2918400|3513600|46300|26000|0|no
1789993384|2400000|2400000|2400000|2400000|2227200|2227200|1017600|1017600|2918400|3513600|45100|26000|0|no
1789993385|1785600|2227200|2227200|2227200|2745600|2745600|1017600|1017600|2918400|3513600|44000|26000|0|no
1789993385|1363200|1555200|1555200|2400000|2400000|2400000|1017600|1017600|2918400|3513600|43200|26000|0|no
1789993386|960000|960000|2400000|2400000|2400000|2400000|1017600|1017600|2918400|3513600|42000|26000|0|no
1789993387|2400000|2400000|2400000|2400000|2400000|2745600|1017600|1017600|2918400|3513600|42000|26000|0|no
1789993387|2400000|2400000|2400000|1996800|1996800|1785600|1017600|1017600|2918400|3513600|41700|26000|0|no
1789993388|1363200|1363200|1785600|1785600|1996800|1996800|1017600|1017600|2918400|3513600|40900|26000|0|no
1789993389|2400000|2400000|2400000|2400000|2918400|2918400|3513600|3513600|2918400|3513600|54000|26000|0|no
1789993389|2918400|2918400|2918400|2918400|1996800|1996800|3513600|3513600|2918400|3513600|49400|26000|0|no
1789993390|2918400|1996800|1785600|1785600|1363200|1555200|3513600|3513600|2918400|3513600|47800|26000|0|no
1789993391|2918400|2918400|2745600|2745600|2227200|2227200|1017600|1017600|2918400|3513600|42000|26000|0|no
1789993391|748800|960000|2400000|2400000|2400000|2400000|1017600|1017600|2918400|3513600|40900|26000|0|no
1789993392|960000|2400000|2400000|1996800|1996800|1996800|1017600|1017600|2918400|3513600|40500|26000|0|no
1789993393|2400000|2400000|2400000|1996800|1996800|1555200|1017600|1017600|2918400|3513600|39700|26000|0|no
1789993393|2400000|1996800|1996800|2227200|2227200|1555200|1017600|1017600|2918400|3513600|39700|25900|0|no
1789993394|2400000|1785600|1785600|1785600|1996800|1996800|1017600|1017600|2918400|3513600|39700|25900|0|no
1789993394|1363200|2400000|2400000|2918400|2918400|2745600|1017600|1017600|2918400|3513600|46700|25900|0|no
1789993395|2400000|1785600|2227200|2227200|2400000|2400000|1017600|1017600|2918400|3513600|39300|25900|0|no
1789993396|2918400|2400000|2400000|1555200|1555200|1363200|1017600|1017600|2918400|3513600|38600|25900|0|no
1789993396|960000|960000|748800|748800|2400000|2227200|1017600|1017600|2918400|3513600|38200|25900|0|no
1789993397|2400000|1996800|1996800|2400000|2400000|2918400|1017600|1017600|2918400|3513600|38200|25900|0|no
1789993398|2400000|2227200|2227200|2227200|2227200|2918400|1017600|1017600|2918400|3513600|39300|26000|0|no
1789993398|2400000|1785600|1785600|1785600|1785600|1555200|1017600|1017600|2918400|3513600|37800|26000|0|no
1789993399|2400000|2400000|2400000|2400000|1785600|1785600|1017600|1017600|2918400|3513600|37400|26000|0|no
1789993400|2745600|2745600|2745600|1996800|1996800|1996800|1017600|1017600|2918400|3513600|38600|26000|0|no
1789993400|2400000|2400000|2400000|2400000|2400000|2918400|1017600|1017600|2918400|3513600|38200|26000|0|no
1789993401|748800|960000|960000|960000|2400000|2400000|1017600|1017600|2918400|3513600|37400|26000|0|no
1789993402|2400000|2400000|2400000|2227200|2227200|2227200|1017600|1017600|2918400|3513600|37400|26000|0|no
1789993402|556800|748800|748800|2400000|2400000|1996800|1017600|1017600|2918400|3513600|37400|26000|0|no
1789993403|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|2918400|3513600|37400|26000|0|no
1789993403|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|2918400|3513600|37400|26000|0|no
1789993404|960000|1152000|1363200|1363200|1363200|1363200|1017600|1017600|2918400|3513600|36600|26000|0|no
1789993405|2400000|2400000|2400000|2400000|2227200|2227200|1017600|1017600|2918400|3513600|37000|26000|0|no
1789993405|960000|2400000|2400000|2400000|1785600|1785600|1017600|1017600|2918400|3513600|37000|26000|0|no
1789993406|2400000|2400000|1555200|1555200|1363200|1152000|1017600|1017600|2918400|3513600|36600|26000|0|no
1789993407|748800|960000|2745600|2400000|2400000|2400000|1017600|1017600|2918400|3513600|36600|26000|0|no
1789993407|2400000|2400000|1996800|1996800|1996800|1996800|1017600|1017600|2918400|3513600|36600|26000|0|no
1789993408|2400000|2400000|2400000|1785600|1785600|1363200|1017600|1017600|2918400|3513600|36600|26100|0|no
1789993409|2400000|2400000|1785600|1785600|1555200|1555200|1017600|1017600|2918400|3513600|35900|26100|0|no
1789993409|748800|960000|1363200|1363200|2400000|2400000|1017600|1017600|2918400|3513600|36300|26100|0|no
1789993410|748800|556800|748800|2400000|2400000|2227200|1017600|1017600|2918400|3513600|35900|26100|0|no
1789993411|960000|2400000|2400000|1363200|1363200|1555200|1017600|1017600|2918400|3513600|36300|26100|0|no
1789993412|2400000|2400000|2400000|2400000|2400000|1785600|1017600|1017600|2918400|3513600|35500|26100|0|no
1789993412|748800|960000|1152000|960000|960000|960000|1017600|1017600|2918400|3513600|35500|26100|0|no
1789993413|960000|1152000|1363200|2400000|2400000|2400000|1017600|1017600|2918400|3513600|35900|26100|0|no
1789993414|960000|1152000|1363200|1363200|1785600|1785600|1017600|1017600|2918400|3513600|35900|26100|0|no
1789993414|2400000|2400000|1785600|1785600|1152000|1152000|1017600|1017600|2918400|3513600|35500|26100|0|no
1789993415|748800|2400000|2400000|2400000|2400000|2400000|1017600|1017600|2918400|3513600|35500|26100|0|no
1789993416|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|2918400|3513600|35500|26100|0|no
1789993416|748800|748800|748800|2400000|2400000|2400000|1017600|1017600|2918400|3513600|35500|26100|0|no
