timestamp,uptime,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,cpu4_freq,cpu5_freq,cpu6_freq,cpu7_freq,cpu0_util,cpu1_util,cpu2_util,cpu3_util,cpu4_util,cpu5_util,cpu6_util,cpu7_util,cpu0_max_freq,cpu1_max_freq,cpu2_max_freq,cpu3_max_freq,cpu4_max_freq,cpu5_max_freq,cpu6_max_freq,cpu7_max_freq,policy0_min_freq,policy0_max_freq,policy6_min_freq,policy6_max_freq,geekbench_pid,gb_main_tid,gb_main_thread_name,gb_main_thread_cpu,gb_main_thread_util,gb_main_thread_util_est,gb_main_thread_jiffies,gb_running_threads,gb_running_cpus,gb_nr_migrations,gb_cpuset,gb_cpus_allowed,gb_thread_cpuset,gb_thread_cpus_allowed,gb_uclamp_min,gb_uclamp_max,gb_uclamp_eff_min,gb_uclamp_eff_max,cpu_temp,cpu6_temp,cpu7_temp,cpuss0_temp,soc_temp,gpu_temp,skin_temp,battery_temp,thermal_status,thermal_status_name,cdev_cpu_cluster0,cdev_cpu_cluster1,cdev_ddr,cdev_pause_cpu6,cdev_pause_cpu7,gameopt_cpu6_max,gameopt_cpu7_max,gameopt_game_pid,gameopt_dsu_freq,gameopt_fake_cpu7_max
1786636143.230,250982.40,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,27.3,31.8,0.0,0.0,35.0,38.1,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,1,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,41.7,42.0,47.1,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636143.457,250982.64,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,39.1,48.0,0.0,0.0,32.0,50.0,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,1,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,41.7,41.3,41.7,46.7,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636143.681,250982.87,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,38.1,26.1,0.0,0.0,39.1,34.8,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,0,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,41.3,42.0,46.7,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636143.908,250983.10,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,47.8,28.6,0.0,0.0,45.0,40.9,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,41.7,42.0,46.3,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636144.134,250983.32,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,36.4,40.9,0.0,0.0,34.8,38.1,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,0,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,41.7,41.7,41.7,46.3,30,39.3,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636144.381,250983.55,2918400,2918400,2918400,2918400,2918400,2918400,1017600,1017600,52.2,34.8,0.0,0.0,33.3,36.4,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,41.7,42.0,47.5,30,39.3,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636144.605,250983.79,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,26.1,45.8,0.0,0.0,36.0,45.8,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,0,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,41.7,42.0,47.1,30,39.3,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636144.829,250984.02,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,31.8,43.5,0.0,0.0,40.0,31.8,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,41.7,42.0,47.1,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636145.054,250984.24,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,37.5,23.8,0.0,0.0,36.4,34.8,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,5,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,41.7,41.7,41.7,46.7,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636145.277,250984.47,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,35.0,38.1,0.0,0.0,27.3,36.4,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,5,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,42.0,42.0,46.7,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636145.524,250984.69,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,40.9,33.3,0.0,0.0,33.3,43.5,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,41.7,42.4,47.1,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636145.749,250984.94,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,33.3,37.5,0.0,0.0,33.3,43.5,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,1,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,41.7,42.4,46.7,30,39.3,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636145.973,250985.16,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,25.0,43.5,0.0,0.0,23.8,43.5,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,0,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,41.7,42.0,46.7,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636146.196,250985.39,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,36.4,45.5,0.0,0.0,45.5,33.3,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,41.7,42.0,47.5,30,40.1,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636146.421,250985.61,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,28.6,31.8,0.0,13.6,57.1,14.3,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,1,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,41.7,42.0,46.7,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636146.667,250985.83,2918400,2918400,2918400,2918400,2918400,2918400,1017600,1017600,40.9,31.8,0.0,0.0,28.6,22.7,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,0,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,41.7,42.0,47.8,30,39.3,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636146.889,250986.08,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,30.4,46.2,0.0,0.0,37.5,48.0,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,42.0,42.4,47.5,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636147.118,250986.30,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,27.3,38.1,0.0,0.0,31.8,36.4,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,0,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,41.7,42.0,46.7,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636147.342,250986.53,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,39.1,27.3,0.0,0.0,42.9,43.5,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,0,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,41.7,42.0,47.1,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636147.567,250986.75,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,45.5,50.0,0.0,0.0,39.1,31.8,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,1,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,42.0,42.4,46.7,30,39.3,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636147.812,250986.98,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,20.0,31.8,0.0,0.0,39.1,45.5,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,41.7,42.0,47.1,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636148.037,250987.23,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,30.4,43.5,0.0,0.0,34.8,41.7,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,5,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,42.0,42.0,47.1,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636148.261,250987.45,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,39.1,39.1,0.0,0.0,30.0,31.8,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,41.3,42.4,46.7,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636148.495,250987.67,1555200,1555200,1555200,1555200,1555200,1555200,1017600,1017600,25.0,30.0,0.0,0.0,31.8,45.5,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,5,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,41.3,42.0,45.9,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636148.719,250987.91,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,36.4,37.5,0.0,0.0,40.9,31.8,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,1,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,41.7,41.7,41.7,46.3,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636149.048,250988.13,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,31.8,36.4,0.0,0.0,38.1,39.1,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,5,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,41.7,42.0,48.2,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636149.190,250988.38,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,29.2,45.8,4.0,0.0,32.0,54.2,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,1,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,41.3,42.0,46.7,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636149.414,250988.60,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,25.0,38.1,0.0,0.0,40.9,40.9,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,5,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,42.0,42.4,47.5,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636149.637,250988.83,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,27.3,22.7,4.3,4.3,27.3,77.3,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,5,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,41.7,42.0,46.7,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636149.862,250989.05,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,22.7,30.0,0.0,0.0,33.3,38.1,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,5,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,41.7,42.0,46.3,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636152.493,250989.28,1363200,1363200,1363200,1363200,1363200,1363200,1017600,1017600,40.9,37.5,0.0,0.0,34.8,50.0,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,41.7,42.0,45.9,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636152.493,250989.53,2400000,2400000,2400000,2400000,2400000,2400000,1017600,1017600,33.3,50.0,0.0,0.0,27.3,37.5,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,41.3,42.0,46.7,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636152.493,250989.76,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,23.8,50.0,0.0,34.8,17.4,9.1,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,1,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,41.7,42.0,46.3,30,40.1,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636152.493,250989.98,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,21.7,63.6,0.0,9.1,13.6,22.7,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,0,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,41.7,42.4,46.7,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636152.494,250990.20,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,23.8,40.9,0.0,0.0,38.1,36.4,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,5,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,41.7,42.0,46.7,30,40.1,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636152.494,250990.43,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,39.1,38.1,0.0,0.0,27.3,28.6,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,41.7,42.4,47.1,30,40.1,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636152.494,250990.68,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,40.0,37.5,0.0,0.0,44.0,38.5,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,5,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,42.0,42.4,47.5,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636152.494,250990.90,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,31.8,37.5,0.0,0.0,35.0,30.0,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,42.0,42.0,47.5,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636152.494,250991.13,748800,748800,748800,748800,748800,748800,1017600,1017600,31.8,31.8,0.0,0.0,31.8,43.5,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,0,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,41.3,42.4,45.5,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636152.494,250991.36,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,69.6,31.8,0.0,0.0,29.2,13.6,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,5,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,42.0,42.0,47.5,30,40.1,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636152.494,250991.59,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,23.8,23.8,0.0,4.5,60.9,40.9,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,0,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,42.0,42.4,47.5,30,40.1,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636152.648,250991.84,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,38.5,41.7,0.0,0.0,50.0,41.7,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,41.7,42.4,47.5,30,40.1,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636152.873,250992.06,2918400,2918400,2918400,2918400,2918400,2918400,1017600,1017600,33.3,41.7,0.0,0.0,20.0,37.5,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,0,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,42.0,42.4,47.1,30,40.1,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636153.097,250992.29,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,26.1,59.1,13.6,0.0,21.7,23.8,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,2,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,42.0,42.4,47.5,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636153.320,250992.51,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,20.0,26.1,39.1,0.0,35.0,18.2,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,41.7,42.4,47.1,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636153.567,250992.73,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,30.4,40.9,0.0,0.0,38.1,33.3,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,1,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,42.0,42.4,47.8,30,40.1,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636153.792,250992.98,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,41.7,39.1,0.0,0.0,32.0,33.3,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,41.7,42.4,47.5,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636154.015,250993.21,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,40.9,37.5,0.0,50.0,45.5,36.4,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.8,42.0,42.8,48.6,30,40.1,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636154.238,250993.43,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,19.0,10.0,0.0,40.9,76.2,9.5,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.8,42.0,42.8,49.0,30,39.7,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636154.463,250993.65,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,26.1,30.4,4.3,0.0,50.0,31.8,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,1,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,42.0,42.4,47.5,30,40.1,34.5,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
