run_id,block,arm,uclamp_min_arm,cycle_id,req_min_at_wake,eff_min_at_wake,eff_active_at_wake,eff_bucket_at_wake,req_min_at_place,eff_min_at_place,eff_active_at_place,eff_bucket_at_place,eff_max_at_place,start_cpu,candidate_mask,min_util,most_spare_cap,order_index,end_index,skip,prev_cpu,util_raw,best_energy_cpu,fastpath,demand_raw,pred_demand,misfit,selected_cpu,first_run_cpu,wake_latency_us,initial_junction_c,peak_junction_c
s2b-r01,1,A,0,s2b-r01-17,0,0,0,0,0,0,1,0,1024,0,2,154,1,0,0,-1,0,154,1,0,2413795,154,0,1,1,22.0,44.8,50.5
s2b-r01,1,A,0,s2b-r01-18,0,0,0,0,0,0,1,0,1024,0,1,174,0,0,0,-1,5,174,0,0,2719876,174,0,0,0,23.0,44.8,50.5
s2b-r01,1,A,0,s2b-r01-19,0,0,0,0,0,0,1,0,1024,0,2,151,1,0,0,-1,0,151,1,0,2374402,154,0,1,1,226.0,44.8,50.5
s2b-r01,1,A,0,s2b-r01-20,0,0,0,0,0,0,1,0,1024,0,1,127,0,0,0,-1,1,127,0,0,1987026,95,0,0,0,78.0,44.8,50.5
s2b-r01,1,A,0,s2b-r01-21,0,0,0,0,0,0,1,0,1024,0,2,65,-1,0,0,-1,1,65,1,2,1018173,95,0,1,1,62.0,44.8,50.5
s2b-r01,1,A,0,s2b-r01-22,0,0,0,0,0,0,1,0,1024,0,32,65,5,0,0,-1,0,65,5,0,1015694,11,0,5,5,117.0,44.8,50.5
s2b-r01,1,A,0,s2b-r01-23,0,0,0,0,0,0,1,0,1024,0,32,152,-1,0,0,-1,5,152,5,2,2375654,152,0,5,5,109.0,44.8,50.5
s2b-r01,1,A,0,s2b-r01-24,0,0,0,0,0,0,1,0,1024,0,16,92,-1,0,0,-1,4,92,4,2,1452947,53,0,4,4,47.0,44.8,50.5
s2b-r01,1,A,0,s2b-r01-25,0,0,0,0,0,0,1,0,1024,0,16,92,-1,0,0,-1,4,92,4,2,1439798,21,0,4,4,106.0,44.8,50.5
s2b-r01,1,A,0,s2b-r01-26,0,0,0,0,0,0,1,0,1024,0,8,70,1,0,0,-1,4,70,3,0,1101234,66,0,3,3,216.0,44.8,50.5
s2b-r01,1,A,0,s2b-r01-27,0,0,0,0,0,0,1,0,1024,0,32,125,5,0,0,-1,3,125,3,0,1963295,125,0,0,5,98.0,44.8,50.5
s2b-r01,1,A,0,s2b-r01-28,0,0,0,0,0,0,1,0,1024,0,2,150,0,0,0,-1,5,150,1,0,2343816,150,0,1,1,35.0,44.8,50.5
s2b-r01,1,A,0,s2b-r01-29,0,0,0,0,0,0,1,0,1024,0,2,90,-1,0,0,-1,1,90,1,2,1419230,125,0,1,1,27.0,44.8,50.5
s2b-r01,1,A,0,s2b-r01-30,0,0,0,0,0,0,1,0,1024,0,2,90,-1,0,0,-1,1,90,1,2,1409222,3,0,1,1,53.0,44.8,50.5
s2b-r01,1,A,0,s2b-r01-31,0,0,0,0,0,0,1,0,1024,0,32,73,-1,0,0,-1,5,73,5,2,1143122,61,0,5,5,55.0,44.8,50.5
s2b-r01,1,A,0,s2b-r01-32,0,0,0,0,0,0,1,0,1024,0,16,119,-1,0,0,-1,4,119,4,2,1859878,119,0,4,4,26.0,44.8,50.5
s2b-r01,1,A,0,s2b-r01-33,0,0,0,0,0,0,1,0,1024,0,16,138,-1,0,0,-1,4,138,4,2,2163461,138,0,4,4,45.0,44.8,50.5
s2b-r01,1,A,0,s2b-r01-34,0,0,0,0,0,0,1,0,1024,0,16,60,-1,0,0,-1,4,60,4,2,944247,11,0,4,4,81.0,44.8,50.5
s2b-r01,1,A,0,s2b-r01-35,0,0,0,0,0,0,1,0,1024,0,32,60,4,0,0,-1,1,60,5,0,951693,120,0,5,5,164.0,44.8,50.5
s2b-r01,1,A,0,s2b-r01-36,0,0,0,0,0,0,1,0,1024,0,2,74,-1,0,0,-1,1,74,1,2,1167995,120,0,1,1,101.0,44.8,50.5
s2b-r01,1,A,0,s2b-r01-37,0,0,0,0,0,0,1,0,1024,0,2,110,-1,0,0,-1,1,110,1,2,1730932,110,0,1,1,35.0,44.8,50.5
s2b-r01,1,A,0,s2b-r01-38,0,0,0,0,0,0,1,0,1024,0,32,159,-1,0,0,-1,5,159,5,2,2499381,159,0,5,5,32.0,44.8,50.5
