t_ms,uclamp_max,psr,p0max,p6max,node6,cur_freq,j,shell
30,1024,7,2918400,3283200,3283200,3283200,46300,35700
350,1024,7,2918400,3283200,3283200,3283200,66000,35700
680,1024,7,2918400,3283200,3283200,3283200,67500,35700
1010,1024,7,2918400,3283200,3283200,3283200,68300,35700
1350,1024,7,2918400,3283200,3283200,3283200,69100,35700
1660,1024,7,2918400,3283200,3283200,3283200,69500,35700
1980,1024,7,2918400,3283200,3283200,3283200,69500,35700
2300,1024,7,2918400,3283200,3283200,3283200,70200,35700
2630,1024,7,2918400,3283200,3283200,3283200,71000,35700
2970,1024,7,2918400,3283200,3283200,3283200,70600,35700
3310,1024,6,2918400,3283200,3283200,3283200,71000,35700
3640,1024,6,2918400,3283200,3283200,3283200,59000,35700
3970,1024,6,2918400,3283200,3283200,3283200,59400,35700
4290,1024,6,2918400,3283200,3283200,3283200,59800,35700
4620,1024,6,2918400,3283200,3283200,3283200,59800,35700
4960,1024,6,2918400,3283200,3283200,3283200,59800,35700
5300,1024,6,2918400,3283200,3283200,3283200,60200,35700
5640,1024,6,2918400,3283200,3283200,3283200,59800,35700
5960,1024,6,2918400,3283200,3283200,3283200,60200,35700
6280,1024,6,2918400,3283200,3283200,3283200,60200,35700
6580,1024,6,2918400,3283200,3283200,3283200,60200,35700
6900,1024,6,2918400,3283200,3283200,3283200,60600,35700
7220,1024,6,2918400,3283200,3283200,3283200,61000,35700
7540,1024,6,2918400,3283200,3283200,3283200,60600,35700
7870,1024,6,2918400,3283200,3283200,3283200,60600,35700
8190,1024,7,2918400,3283200,3283200,3283200,71400,35700
8510,1024,7,2918400,3283200,3283200,3283200,72600,35700
8840,1024,7,2918400,3283200,3283200,3283200,72900,35700
9180,1024,7,2918400,3283200,3283200,3283200,72600,35700
9500,1024,7,2918400,3283200,3283200,3283200,72600,35700
9830,1024,7,2918400,3283200,3283200,3283200,72900,35700
10170,1024,7,2918400,3283200,3283200,3283200,73300,35700
10480,1024,7,2918400,3283200,3283200,3283200,73300,35700
10800,1024,7,2918400,3283200,3283200,3283200,73300,35700
11130,1024,7,2918400,3283200,3283200,3283200,72900,35800
11450,1024,7,2918400,3283200,3283200,3283200,73300,35800
11780,1024,7,2918400,3283200,3283200,3283200,73300,35800
12110,1024,7,2918400,3283200,3283200,3283200,73300,35800
12450,1024,7,2918400,3283200,3283200,3283200,73300,35800
12770,1024,7,2918400,3283200,3283200,3283200,73300,35800
13120,1024,7,2918400,3283200,3283200,3283200,73300,35800
13440,1024,7,2918400,3283200,3283200,3283200,73700,35800
13780,1024,7,2918400,3283200,3283200,3283200,73300,35800
14100,1024,7,2918400,3283200,3283200,3283200,73700,35800
14440,1024,7,2918400,3283200,3283200,3283200,73700,35800
14770,1024,7,2918400,3283200,3283200,3283200,73700,35800
15090,1024,7,2918400,3283200,3283200,3283200,73300,35800
15410,1024,7,2918400,3283200,3283200,3283200,74100,35800
15720,1024,7,2918400,3283200,3283200,3283200,74100,35800
16060,1024,7,2918400,3283200,3283200,3283200,74100,35700
16390,1024,7,2918400,3283200,3283200,3283200,74100,35700
16720,1024,7,2918400,3283200,3283200,3283200,73700,35700
17050,1024,6,2918400,3283200,3283200,3283200,62500,35700
17390,1024,6,2918400,3283200,3283200,3283200,62100,35700
17700,1024,6,2918400,3283200,3283200,3283200,61700,35700
18030,1024,6,2918400,3283200,3283200,3283200,62100,35700
18370,1024,6,2918400,3283200,3283200,3283200,62100,35700
18690,1024,6,2918400,3283200,3283200,3283200,62500,35700
19020,1024,6,2918400,3283200,3283200,3283200,62100,35700
19360,1024,6,2918400,3283200,3283200,3283200,62500,35700
19690,1024,6,2918400,3283200,3283200,3283200,62500,35700
20000,1024,6,2918400,3283200,3283200,3283200,62500,35700
20310,1024,6,2918400,3283200,3283200,3283200,62100,35700
20610,1024,6,2918400,3283200,3283200,3283200,62500,35700
20960,1024,6,2918400,3283200,3283200,3283200,62500,35800
21290,1024,6,2918400,3283200,3283200,3283200,62500,35800
21620,1024,6,2918400,3283200,3283200,3283200,62100,35800
21960,1024,6,2918400,3283200,3283200,3283200,62500,35800
22270,1024,6,2918400,3283200,3283200,3283200,62900,35800
22600,1024,6,2918400,3283200,3283200,3283200,62500,35800
22940,1024,6,2918400,3283200,3283200,3283200,62500,35800
23250,1024,6,2918400,3283200,3283200,3283200,62500,35800
23580,1024,7,2918400,3283200,3283200,3283200,74100,35800
23910,1024,7,2918400,3283200,3283200,3283200,74500,35800
24230,1024,7,2918400,3283200,3283200,3283200,74900,35800
24570,1024,7,2918400,3283200,3283200,3283200,74900,35800
24890,1024,7,2918400,3283200,3283200,3283200,74900,35800
25200,1024,7,2918400,3283200,3283200,3283200,74900,35800
25530,1024,7,2918400,3283200,3283200,3283200,74500,35800
25870,1024,7,2918400,3283200,3283200,3283200,74500,35800
26200,1024,7,2918400,3283200,3283200,3283200,74900,35900
26530,1024,7,2918400,3283200,3283200,3283200,74500,35900
26850,1024,7,2918400,3283200,3283200,3283200,74900,35900
27200,1024,7,2918400,3283200,3283200,3283200,74900,35900
27530,1024,7,2918400,3283200,3283200,3283200,74500,35900
27850,1024,7,2918400,3283200,3283200,3283200,74900,35900
28170,1024,6,2918400,3283200,3283200,3283200,63300,35900
28500,1024,6,2918400,3283200,3283200,3283200,62900,35900
28840,1024,6,2918400,3283200,3283200,3283200,63300,35900
