t_ms,uclamp_max,psr,p0max,p6max,node6,cur_freq,j,shell
30,1024,6,2918400,3283200,3283200,3283200,44800,34900
390,1024,6,2918400,3283200,3283200,3283200,55200,34900
730,1024,7,2918400,3283200,3283200,3283200,67900,34900
1050,1024,7,2918400,3283200,3283200,3283200,69100,34900
1380,1024,6,2918400,3283200,3283200,3283200,57900,34900
1680,1024,6,2918400,3283200,3283200,3283200,58300,34900
2000,1024,6,2918400,3283200,3283200,3283200,58700,34900
2330,1024,6,2918400,3283200,3283200,3283200,59000,34900
2640,1024,6,2918400,3283200,3283200,3283200,59400,34900
2950,1024,6,2918400,3283200,3283200,3283200,59400,34900
3280,1024,6,2918400,3283200,3283200,3283200,59800,34900
3590,1024,6,2918400,3283200,3283200,3283200,59800,34900
3920,1024,6,2918400,3283200,3283200,3283200,59800,34900
4250,1024,6,2918400,3283200,3283200,3283200,60200,34900
4580,1024,6,2918400,3283200,3283200,3283200,59800,34900
4920,1024,6,2918400,3283200,3283200,3283200,60200,34900
5250,1024,6,2918400,3283200,3283200,3283200,60200,34900
5580,1024,6,2918400,3283200,3283200,3283200,60200,34900
5900,1024,6,2918400,3283200,3283200,3283200,60600,35000
6230,1024,6,2918400,3283200,3283200,3283200,60600,35000
6550,1024,6,2918400,3283200,3283200,3283200,60600,35000
6890,1024,6,2918400,3283200,3283200,3283200,61000,35000
7230,1024,6,2918400,3283200,3283200,3283200,60600,35000
7560,1024,6,2918400,3283200,3283200,3283200,60600,35000
7870,1024,6,2918400,3283200,3283200,3283200,61000,35000
8200,1024,6,2918400,3283200,3283200,3283200,61400,35000
8530,1024,6,2918400,3283200,3283200,3283200,61000,35000
8870,1024,6,2918400,3283200,3283200,3283200,61000,35000
9220,1024,6,2918400,3283200,3283200,3283200,60600,35000
9560,1024,6,2918400,3283200,3283200,3283200,61000,35000
9910,1024,6,2918400,3283200,3283200,3283200,61000,35000
10230,1024,6,2918400,3283200,3283200,3283200,61000,35000
10560,1024,6,2918400,3283200,3283200,3283200,61000,35000
10900,1024,6,2918400,3283200,3283200,3283200,61400,35000
11240,1024,6,2918400,3283200,3283200,3283200,61400,35000
11580,1024,6,2918400,3283200,3283200,3283200,61400,35000
11900,1024,6,2918400,3283200,3283200,3283200,61000,35000
12230,1024,6,2918400,3283200,3283200,3283200,61400,35000
12580,1024,6,2918400,3283200,3283200,3283200,61400,35000
12910,1024,6,2918400,3283200,3283200,3283200,61400,35000
13230,1024,6,2918400,3283200,3283200,3283200,61700,35000
13560,1024,6,2918400,3283200,3283200,3283200,61400,35000
13860,1024,6,2918400,3283200,3283200,3283200,61700,35000
14190,1024,6,2918400,3283200,3283200,3283200,61400,35000
14540,1024,6,2918400,3283200,3283200,3283200,61700,35000
14860,1024,6,2918400,3283200,3283200,3283200,61400,35000
15180,1024,6,2918400,3283200,3283200,3283200,61700,35000
15510,1024,6,2918400,3283200,3283200,3283200,61700,35000
15830,1024,6,2918400,3283200,3283200,3283200,61400,35100
16160,1024,6,2918400,3283200,3283200,3283200,61700,35100
16500,1024,6,2918400,3283200,3283200,3283200,61400,35100
16810,1024,6,2918400,3283200,3283200,3283200,61700,35100
17140,1024,6,2918400,3283200,3283200,3283200,62100,35100
17460,1024,6,2918400,3283200,3283200,3283200,61700,35100
17750,1024,6,2918400,3283200,3283200,3283200,62900,35100
18070,1024,6,2918400,3283200,3283200,3283200,62500,35100
18400,1024,6,2918400,3283200,3283200,3283200,62500,35100
18750,1024,6,2918400,3283200,3283200,3283200,62500,35100
19070,1024,6,2918400,3283200,3283200,3283200,62100,35100
19390,1024,6,2918400,3283200,3283200,3283200,62100,35100
19720,1024,6,2918400,3283200,3283200,3283200,62100,35100
20050,1024,6,2918400,3283200,3283200,3283200,62500,35100
20390,1024,6,2918400,3283200,3283200,3283200,62100,35100
20710,1024,6,2918400,3283200,3283200,3283200,62100,35100
21050,1024,6,2918400,3283200,3283200,3283200,62100,35100
21380,1024,6,2918400,3283200,3283200,3283200,62100,35100
21720,1024,6,2918400,3283200,3283200,3283200,62100,35100
22060,1024,6,2918400,3283200,3283200,3283200,62100,35100
22400,1024,6,2918400,3283200,3283200,3283200,62100,35100
22730,1024,6,2918400,3283200,3283200,3283200,62100,35100
23060,1024,6,2918400,3283200,3283200,3283200,62100,35100
23380,1024,6,2918400,3283200,3283200,3283200,62100,35100
23700,1024,6,2918400,3283200,3283200,3283200,62100,35100
24020,1024,6,2918400,3283200,3283200,3283200,62500,35100
24360,1024,6,2918400,3283200,3283200,3283200,62100,35100
24670,1024,6,2918400,3283200,3283200,3283200,62500,35100
24990,1024,6,2918400,3283200,3283200,3283200,62100,35100
25320,1024,6,2918400,3283200,3283200,3283200,62500,35100
25640,1024,6,2918400,3283200,3283200,3283200,62500,35100
25970,1024,6,2918400,3283200,3283200,3283200,62100,35100
26320,1024,6,2918400,3283200,3283200,3283200,62100,35100
26670,1024,6,2918400,3283200,3283200,3283200,62500,35100
26990,1024,6,2918400,3283200,3283200,3283200,62100,35100
27310,1024,6,2918400,3283200,3283200,3283200,62500,35100
27620,1024,6,2918400,3283200,3283200,3283200,62500,35100
27940,1024,6,2918400,3283200,3283200,3283200,62500,35100
28250,1024,6,2918400,3283200,3283200,3283200,69500,35100
28570,1024,6,2918400,3283200,3283200,3283200,65600,35100
28880,1024,6,2918400,3283200,3283200,3283200,64500,35100
