t_ms,uclamp_max,psr,p0max,p6max,node6,cur_freq,j,shell
40,1024,6,2918400,3283200,3283200,3283200,39300,34300
360,1024,6,2918400,3283200,3283200,3283200,49400,34300
700,1024,6,2918400,3283200,3283200,3283200,51300,34300
1050,1024,6,2918400,3283200,3283200,3283200,51700,34300
1380,1024,6,2918400,3283200,3283200,3283200,52500,34300
1730,1024,6,2918400,3283200,3283200,3283200,52900,34300
2060,1024,6,2918400,3283200,3283200,3283200,53200,34300
2410,1024,6,2918400,3283200,3283200,3283200,53200,34300
2720,1024,6,2918400,3283200,3283200,3283200,54000,34300
3050,1024,6,2918400,3283200,3283200,3283200,54000,34300
3380,1024,6,2918400,3283200,3283200,3283200,54400,34300
3690,1024,6,2918400,3283200,3283200,3283200,54800,34300
4020,1024,6,2918400,3283200,3283200,3283200,54800,34300
4350,1024,6,2918400,3283200,3283200,3283200,54800,34300
4670,1024,6,2918400,3283200,3283200,3283200,54800,34300
4990,1024,6,2918400,3283200,3283200,3283200,55600,34300
5320,1024,6,2918400,3283200,3283200,3283200,55600,34300
5650,1024,6,2918400,3283200,3283200,3283200,55600,34300
5970,1024,6,2918400,3283200,3283200,3283200,55600,34300
6310,1024,6,2918400,3283200,3283200,3283200,55600,34300
6640,1024,6,2918400,3283200,3283200,3283200,55600,34300
6990,1024,6,2918400,3283200,3283200,3283200,55600,34300
7300,1024,6,2918400,3283200,3283200,3283200,56000,34300
7630,1024,6,2918400,3283200,3283200,3283200,56000,34300
7950,1024,6,2918400,3283200,3283200,3283200,56300,34300
8270,1024,6,2918400,3283200,3283200,3283200,56300,34300
8590,1024,6,2918400,3283200,3283200,3283200,58700,34300
8920,1024,6,2918400,3283200,3283200,3283200,56700,34300
9260,1024,6,2918400,3283200,3283200,3283200,56700,34300
9590,1024,6,2918400,3283200,3283200,3283200,56300,34300
9910,1024,6,2918400,3283200,3283200,3283200,56700,34300
10230,1024,6,2918400,3283200,3283200,3283200,56700,34300
10550,1024,6,2918400,3283200,3283200,3283200,57100,34300
10880,1024,6,2918400,3283200,3283200,3283200,56700,34300
11220,1024,7,2918400,3283200,3283200,3283200,68700,34300
11570,1024,7,2918400,3283200,3283200,3283200,69100,34300
11900,1024,7,2918400,3283200,3283200,3283200,69100,34300
12230,1024,7,2918400,3283200,3283200,3283200,69100,34300
12560,1024,7,2918400,3283200,3283200,3283200,69100,34400
12910,1024,7,2918400,3283200,3283200,3283200,69100,34400
13250,1024,7,2918400,3283200,3283200,3283200,69100,34400
13570,1024,7,2918400,3283200,3283200,3283200,69100,34400
13920,1024,7,2918400,3283200,3283200,3283200,69500,34400
14250,1024,7,2918400,3283200,3283200,3283200,69500,34400
14600,1024,7,2918400,3283200,3283200,3283200,69500,34400
14900,1024,7,2918400,3283200,3283200,3283200,69900,34400
15220,1024,7,2918400,3283200,3283200,3283200,70200,34400
15550,1024,7,2918400,3283200,3283200,3283200,69900,34400
15870,1024,7,2918400,3283200,3283200,3283200,69500,34400
16200,466,7,2918400,3283200,3283200,3283200,69900,34400
16540,466,7,2918400,3283200,3283200,3283200,69900,34400
16870,466,7,2918400,3283200,3283200,3283200,69500,34400
17190,466,7,2918400,3283200,3283200,3283200,69900,34400
17490,466,7,2918400,3283200,3283200,3283200,69900,34400
17820,466,7,2918400,3283200,3283200,3283200,70200,34400
18150,466,7,2918400,3283200,3283200,3283200,70200,34400
18460,466,7,2918400,3283200,3283200,3283200,69900,34400
18790,466,7,2918400,3283200,3283200,3283200,69900,34400
19130,466,7,2918400,3283200,3283200,3283200,69900,34400
19480,466,7,2918400,3283200,3283200,3283200,70200,34400
19780,466,7,2918400,3283200,3283200,3283200,70200,34400
20080,466,7,2918400,3283200,3283200,3283200,71800,34400
20410,466,7,2918400,3283200,3283200,3283200,71000,34400
20750,466,7,2918400,3283200,3283200,3283200,71400,34400
21090,466,7,2918400,3283200,3283200,3283200,71000,34400
21430,466,7,2918400,3283200,3283200,3283200,71000,34400
21770,466,7,2918400,3283200,3283200,3283200,70600,34400
22080,466,7,2918400,3283200,3283200,3283200,71000,34400
22390,466,7,2918400,3283200,3283200,3283200,70600,34400
22720,466,7,2918400,3283200,3283200,3283200,71000,34400
23040,466,7,2918400,3283200,3283200,3283200,70600,34400
23350,466,7,2918400,3283200,3283200,3283200,70600,34400
23670,466,7,2918400,3283200,3283200,3283200,71000,34400
23990,466,7,2918400,3283200,3283200,3283200,71000,34400
24320,466,7,2918400,3283200,3283200,3283200,70600,34400
24650,466,7,2918400,3283200,3283200,3283200,71000,34400
24980,466,7,2918400,3283200,3283200,3283200,71000,34400
25310,466,7,2918400,3283200,3283200,3283200,70600,34400
25660,466,7,2918400,3283200,3283200,3283200,71000,34400
26000,466,7,2918400,3283200,3283200,3283200,71000,34400
26330,466,7,2918400,3283200,3283200,3283200,71000,34400
26670,466,7,2918400,3283200,3283200,3283200,71000,34400
27000,466,7,2918400,3283200,3283200,3283200,71400,34400
27300,466,7,2918400,3283200,3283200,3283200,71800,34400
27620,466,7,2918400,3283200,3283200,3283200,71400,34400
27950,466,7,2918400,3283200,3283200,3283200,71400,34400
28280,466,7,2918400,3283200,3283200,3283200,71000,34400
28590,466,7,2918400,3283200,3283200,3283200,71000,34400
28920,NA,7,2918400,3283200,3283200,3283200,71400,34400
