t_ms,uclamp_max,psr,p0max,p6max,node6,cur_freq,j,shell
30,1024,6,2918400,3283200,3283200,3283200,44400,34700
350,1024,6,2918400,3283200,3283200,3283200,54400,34700
690,1024,6,2918400,3283200,3283200,3283200,56300,34700
1030,1024,6,2918400,3283200,3283200,3283200,57100,34700
1350,1024,6,2918400,3283200,3283200,3283200,57900,34700
1680,1024,6,2918400,3283200,3283200,3283200,57900,34700
2010,1024,6,2918400,3283200,3283200,3283200,58300,34700
2350,1024,6,2918400,3283200,3283200,3283200,58300,34700
2690,1024,6,2918400,3283200,3283200,3283200,58700,34700
3010,1024,6,2918400,3283200,3283200,3283200,59000,34700
3340,1024,6,2918400,3283200,3283200,3283200,59000,34700
3670,1024,6,2918400,3283200,3283200,3283200,59400,34700
4010,1024,7,2918400,3283200,3283200,3283200,59400,34700
4330,1024,7,2918400,3283200,3283200,3283200,71400,34700
4650,1024,7,2918400,3283200,3283200,3283200,71400,34700
4980,1024,7,2918400,3283200,3283200,3283200,71800,34700
5280,1024,7,2918400,3283200,3283200,3283200,72600,34700
5600,1024,7,2918400,3283200,3283200,3283200,72600,34700
5910,1024,7,2918400,3283200,3283200,3283200,72600,34700
6230,1024,7,2918400,3283200,3283200,3283200,72600,34700
6570,1024,7,2918400,3283200,3283200,3283200,72600,34700
6910,1024,7,2918400,3283200,3283200,3283200,72200,34700
7240,1024,7,2918400,3283200,3283200,3283200,72200,34700
7580,1024,7,2918400,3283200,3283200,3283200,72200,34700
7900,1024,7,2918400,3283200,3283200,3283200,72600,34700
8230,1024,7,2918400,3283200,3283200,3283200,72200,34700
8570,1024,7,2918400,3283200,3283200,3283200,72200,34700
8910,1024,7,2918400,3283200,3283200,3283200,72200,34700
9230,466,7,2918400,3283200,3283200,3283200,72600,34700
9560,466,7,2918400,3283200,3283200,3283200,72600,34700
9860,466,7,2918400,3283200,3283200,3283200,74100,34700
10180,466,7,2918400,3283200,3283200,3283200,76400,34700
10520,466,7,2918400,3283200,3283200,3283200,73700,34700
10850,466,7,2918400,3283200,3283200,3283200,73300,34700
11180,466,7,2918400,3283200,3283200,3283200,73300,34800
11510,466,7,2918400,3283200,3283200,3283200,73300,34800
11830,466,7,2918400,3283200,3283200,3283200,73300,34800
12160,466,7,2918400,3283200,3283200,3283200,73300,34800
12500,466,7,2918400,3283200,3283200,3283200,73300,34800
12830,466,7,2918400,3283200,3283200,3283200,72900,34800
13150,466,7,2918400,3283200,3283200,3283200,72900,34800
13490,466,7,2918400,3283200,3283200,3283200,73300,34800
13810,466,7,2918400,3283200,3283200,3283200,73300,34800
14140,466,7,2918400,3283200,3283200,3283200,73300,34800
14470,466,7,2918400,3283200,3283200,3283200,73300,34800
14790,466,7,2918400,3283200,3283200,3283200,73300,34800
15140,466,7,2918400,3283200,3283200,3283200,73300,34800
15460,466,7,2918400,3283200,3283200,3283200,73300,34800
15810,466,7,2918400,3283200,3283200,3283200,73700,34800
16130,466,7,2918400,3283200,3283200,3283200,73700,34800
16470,466,7,2918400,3283200,3283200,3283200,73700,34800
16810,466,7,2918400,3283200,3283200,3283200,73700,34800
17160,466,7,2918400,3283200,3283200,3283200,73700,34800
17500,466,7,2918400,3283200,3283200,3283200,73300,34800
17820,466,7,2918400,3283200,3283200,3283200,73700,34800
18130,466,7,2918400,3283200,3283200,3283200,73300,34800
18430,466,7,2918400,3283200,3283200,3283200,73300,34800
18760,466,7,2918400,3283200,3283200,3283200,73700,34800
19100,466,7,2918400,3283200,3283200,3283200,73300,34800
19440,466,7,2918400,3283200,3283200,3283200,73300,34800
19760,466,7,2918400,3283200,3283200,3283200,73700,34800
20090,466,7,2918400,3283200,3283200,3283200,73300,34800
20400,466,7,2918400,3283200,3283200,3283200,73700,34800
20730,466,7,2918400,3283200,3283200,3283200,73700,34800
21070,466,7,2918400,3283200,3283200,3283200,73700,34900
21400,466,7,2918400,3283200,3283200,3283200,73700,34900
21740,466,7,2918400,3283200,3283200,3283200,73700,34900
22080,466,7,2918400,3283200,3283200,3283200,73700,34900
22400,466,7,2918400,3283200,3283200,3283200,73700,34900
22740,466,7,2918400,3283200,3283200,3283200,73700,34900
23050,466,7,2918400,3283200,3283200,3283200,74900,34900
23360,466,7,2918400,3283200,3283200,3283200,74100,34900
23690,466,7,2918400,3283200,3283200,3283200,74100,34900
24000,466,7,2918400,3283200,3283200,3283200,74100,34900
24320,466,7,2918400,3283200,3283200,3283200,73700,34900
24650,466,7,2918400,3283200,3283200,3283200,74100,34900
25000,466,7,2918400,3283200,3283200,3283200,73700,34900
25320,466,7,2918400,3283200,3283200,3283200,73700,34900
25650,466,7,2918400,3283200,3283200,3283200,73700,34900
25980,466,7,2918400,3283200,3283200,3283200,74100,34900
26300,466,7,2918400,3283200,3283200,3283200,74100,34900
26650,466,7,2918400,3283200,3283200,3283200,74100,34900
26990,466,7,2918400,3283200,3283200,3283200,74100,34900
27330,466,7,2918400,3283200,3283200,3283200,73700,34900
27660,466,7,2918400,3283200,3283200,3283200,74100,34900
27990,466,7,2918400,3283200,3283200,3283200,74100,34900
28340,466,7,2918400,3283200,3283200,3283200,73700,34900
28670,466,7,2918400,3283200,3283200,3283200,73700,34900
