t_ms,uclamp_max,psr,p0max,p6max,node6,cur_freq,j,shell
15330,466,6,2918400,3283200,3283200,2649600,54400,35500
15700,466,6,2918400,3283200,3283200,2649600,54400,35500
16050,466,6,2918400,3283200,3283200,2649600,54000,35500
16400,466,6,2918400,3283200,3283200,2649600,54800,35500
16750,466,6,2918400,3283200,3283200,2649600,55200,35500
17090,466,6,2918400,3283200,3283200,2649600,55200,35600
17430,466,6,2918400,3283200,3283200,2649600,54400,35600
17800,466,6,2918400,3283200,3283200,2649600,54000,35600
18150,466,6,2918400,3283200,3283200,2649600,54400,35600
18500,466,6,2918400,3283200,3283200,2649600,54000,35600
18860,466,6,2918400,3283200,3283200,2649600,54000,35600
19200,466,6,2918400,3283200,3283200,2649600,54400,35600
19560,466,6,2918400,3283200,3283200,2649600,54400,35600
19890,466,6,2918400,3283200,3283200,2649600,54800,35600
20230,466,6,2918400,3283200,3283200,2649600,54000,35600
20580,466,6,2918400,3283200,3283200,2649600,54400,35600
20950,466,6,2918400,3283200,3283200,2649600,54400,35600
21330,466,6,2918400,3283200,3283200,2649600,54000,35600
21680,466,6,2918400,3283200,3283200,2649600,54400,35600
22020,466,6,2918400,3283200,3283200,2649600,54000,35600
22360,466,6,2918400,3283200,3283200,2649600,54400,35600
22710,466,6,2918400,3283200,3283200,2649600,54000,35600
23080,466,6,2918400,3283200,3283200,2649600,54000,35600
23440,466,6,2918400,3283200,3283200,2649600,54400,35600
23770,466,6,2918400,3283200,3283200,2649600,54400,35600
24120,466,6,2918400,3283200,3283200,2649600,54000,35600
24490,466,6,2918400,3283200,3283200,2649600,54400,35600
24840,466,6,2918400,3283200,3283200,2649600,54400,35600
25180,466,6,2918400,3283200,3283200,2649600,54400,35600
25530,466,6,2918400,3283200,3283200,2649600,54400,35600
25900,466,6,2918400,3283200,3283200,2649600,54400,35600
26270,466,6,2918400,3283200,3283200,2649600,54000,35600
26610,466,6,2918400,3283200,3283200,3283200,54400,35600
26940,466,6,2918400,3283200,3283200,2649600,54400,35600
27280,466,6,2918400,3283200,3283200,2649600,54400,35600
27610,466,6,2918400,3283200,3283200,2649600,54400,35600
27960,466,6,2918400,3283200,3283200,2649600,54800,35600
28320,466,6,2918400,3283200,3283200,2649600,54400,35600
28700,466,6,2918400,3283200,3283200,2649600,54000,35600
29050,466,6,2918400,3283200,3283200,2649600,55200,35600
29410,466,6,2918400,3283200,3283200,2649600,54400,35600
29760,466,6,2918400,3283200,3283200,2649600,54000,35600
30120,466,6,2918400,3283200,3283200,2649600,54400,35600
30500,466,6,2918400,3283200,3283200,2649600,54000,35600
30890,466,6,2918400,3283200,3283200,2649600,54400,35600
31220,466,6,2918400,3283200,3283200,2649600,54400,35600
31570,466,6,2918400,3283200,3283200,2649600,54400,35600
31930,466,6,2918400,3283200,3283200,2649600,54400,35600
32280,466,6,2918400,3283200,3283200,2649600,54000,35600
32640,466,6,2918400,3283200,3283200,3283200,54000,35600
32980,466,6,2918400,3283200,3283200,2649600,54400,35600
33290,466,6,2918400,3283200,3283200,2649600,54800,35600
33630,466,6,2918400,3283200,3283200,2649600,55200,35600
34000,466,6,2918400,3283200,3283200,2649600,54400,35600
34360,466,6,2918400,3283200,3283200,2649600,54400,35600
